Demand,LockDown
4515.2,0
4769.6,0
4849.3,0
4994,0
5075.8,0
5114.8,0
5109.2,0
5109.6,0
5099.6,0
5094.7,0
5143,0
5123.7,0
5088.4,0
5104.5,0
5119.6,0
5129.2,0
5149.9,0
5166.4,0
5159.1,0
5233.8,0
5265,0
5250.8,0
5108.6,0
4986.7,0
4822.8,0
4710.9,0
4609.9,0
4639.3,0
4687.4,0
4639.1,0
4479.4,0
4294.8,0
4231.6,0
4193.6,0
4565.2,0
4612.3,0
4376.1,0
4203.3,0
4049.2,0
3916.5,0
3842.8,0
3788.4,0
3791.4,0
3828.9,0
3929.8,0
4023,0
4233.5,0
4418.5,0
4665.6,0
4871.7,0
4904.5,0
5059.6,0
5138,0
5178.5,0
5180,0
5202.5,0
5271.8,0
5336.4,0
5440.8,0
5491.1,0
5491.6,0
5519,0
5570.6,0
5624.1,0
5638.7,0
5617,0
5634.8,0
5658.4,0
5672.8,0
5612.1,0
5510.2,0
5408.2,0
5293.8,0
5194.9,0
5106.6,0
5076.2,0
5071.6,0
4989.6,0
4780.1,0
4604.2,0
4551.7,0
4521.5,0
4845.3,0
4846.6,0
4558.9,0
4381.1,0
4244.1,0
4085,0
3990.3,0
3884.7,0
3861.2,0
3868.5,0
3960.6,0
4059.5,0
4263.6,0
4474.3,0
4734.9,0
4965,0
4949.7,0
5068.2,0
5096.8,0
4871.7,0
5066.4,0
5240.5,0
5238.5,0
5268.7,0
5251.5,0
5226.2,0
5262.5,0
5294.8,0
5269,0
5250.2,0
5255.1,0
5354.2,0
5393.3,0
5445.4,0
5464.9,0
5423.8,0
5274.1,0
5175.9,0
5031.1,0
4897.1,0
4775.5,0
4753.7,0
4787.5,0
4675.7,0
4540.4,0
4346.8,0
4263.1,0
4246,0
4492.2,0
4493.1,0
4260.7,0
4089.2,0
3954.9,0
3842.8,0
3757.5,0
3714.9,0
3723.1,0
3738.2,0
3830.7,0
3948.4,0
4136.5,0
4352.8,0
4649.9,0
4845.4,0
4903.5,0
5040.4,0
5140.3,0
5162.6,0
5138.1,0
5104.9,0
5127.8,0
5134.7,0
5161.6,0
5166.2,0
5173.8,0
5143.4,0
5137.3,0
5116.6,0
5138.5,0
5158.3,0
5165.1,0
5202.4,0
5236.9,0
5247.5,0
5151.5,0
5052.5,0
4927.4,0
4850.1,0
4741.7,0
4748.3,0
4758.8,0
4657.7,0
4464.9,0
4291.5,0
4250.3,0
4230.4,0
4522.2,0
4585.5,0
4282.7,0
4113,0
3969.1,0
3804.6,0
3731.6,0
3657.9,0
3654.9,0
3712.5,0
3809.1,0
3896.5,0
4104,0
4289.1,0
4564.2,0
4790.9,0
4830.6,0
4929.9,0
5026.2,0
5013.8,0
5006.1,0
4984.3,0
4955.4,0
4987.1,0
4986.8,0
4975.3,0
4889.8,0
4981.6,0
5016.8,0
5028,0
5089.1,0
5165.2,0
5246.6,0
5327.3,0
5327.4,0
5338.7,0
5208.9,0
5121.1,0
4980.3,0
4854.1,0
4786.8,0
4783.2,0
4785.7,0
4721.4,0
4588.1,0
4432.1,0
4395.2,0
4393.1,0
4637.4,0
4629.7,0
4392.2,0
4188,0
4087.8,0
3935.1,0
3874.5,0
3782,0
3766.5,0
3746.7,0
3798.7,0
3785.1,0
3840.7,0
3907.7,0
4036.4,0
4176.5,0
4213.4,0
4341.9,0
4418,0
4484.4,0
4515.6,0
4505.9,0
4465.8,0
4449.9,0
4404.9,0
4399.6,0
4384.4,0
4343.9,0
4395.2,0
4412.4,0
4487.5,0
4565.1,0
4671.3,0
4762,0
4831.6,0
4926.3,0
4978.1,0
4970,0
4916.9,0
4837.3,0
4763.8,0
4716,0
4787.4,0
4706.6,0
4569.2,0
4429.4,0
4364.3,0
4355,0
4644.8,0
4593.1,0
4309.9,0
4115.9,0
3996.1,0
3842.8,0
3732.3,0
3664.8,0
3642.4,0
3620.5,0
3638.3,0
3685.2,0
3735.5,0
3741.3,0
3845.5,0
3928.7,0
3913.4,0
4015.6,0
4116.9,0
4200.7,0
4296.8,0
4349.2,0
4400.1,0
4481.7,0
4557.1,0
4631.6,0
4725.8,0
4850.5,0
4982.2,0
5136.9,0
5284.1,0
5448,0
5639.1,0
5819,0
5947.7,0
6124.1,0
6178.6,0
6128.3,0
5953.1,0
5809.5,0
5641.2,0
5539.3,0
5529.4,0
5407.5,0
5219.7,0
4992,0
4860.2,0
4780.8,0
5045.8,0
4992.6,0
4680.6,0
4486.3,0
4337.4,0
4235.5,0
4171.4,0
4117.9,0
4117,0
4137.5,0
4253.4,0
4382,0
4583.1,0
4828.9,0
5180.1,0
5463.1,0
5573.9,0
5813,0
6021.4,0
6140.9,0
6300.7,0
6382.2,0
6609.3,0
6938.4,0
7091.6,0
7183.4,0
7389.4,0
7550.2,0
7663.8,0
7879.2,0
7986.7,0
8142.3,0
7951.6,0
7506.4,0
7273.1,0
7099.7,0
6827.8,0
6577.8,0
6332.1,0
6090.1,0
5926.1,0
5767.1,0
5720.7,0
5531,0
5228.5,0
4989.9,0
4827.3,0
4843.7,0
5140.2,0
5075.8,0
4775.8,0
4603.3,0
4444.2,0
4319.1,0
4255,0
4163.8,0
4197.9,0
4213.4,0
4314.8,0
4388.9,0
4619.4,0
4822.5,0
5159.2,0
5397.9,0
5482.6,0
5606.1,0
5660.6,0
5693.9,0
5783.5,0
5793.9,0
5841.8,0
5934.4,0
6032.7,0
6060.7,0
6179.6,0
6189.1,0
6344.6,0
6467.9,0
6580,0
6652.9,0
6805.9,0
6962.1,0
7037,0
7065.7,0
6927.8,0
6805.7,0
6643.1,0
6443.7,0
6249.3,0
6093.9,0
6015.3,0
5855.7,0
5558.1,0
5259.5,0
5061.5,0
4960.5,0
5212,0
5134.6,0
4821.8,0
4593.9,0
4436.4,0
4289.1,0
4181.7,0
4151.1,0
4172.6,0
4192.6,0
4308.4,0
4477.4,0
4714,0
4971.6,0
5286.2,0
5579.7,0
5780.8,0
5935.4,0
6218.6,0
6388.6,0
6672.6,0
6807.3,0
7109.1,0
7463.1,0
7736.3,0
7954.8,0
8213.2,0
8336.8,0
8638.9,0
8810.5,0
9021.9,0
9115.6,0
9115.6,0
9140.6,0
9150,0
9141.1,0
8777.9,0
8392.3,0
8080.9,0
7939.5,0
7678.2,0
7554.9,0
7423.1,0
7188.3,0
6791,0
6386.7,0
6005.1,0
5823,0
5919.4,0
5604.8,0
5189.3,0
4888.8,0
4765.5,0
4511,0
4357.3,0
4252.7,0
4234,0
4203.4,0
4281.1,0
4403.5,0
4719.1,0
4940.3,0
5206.7,0
5436.2,0
5454,0
5505.3,0
5592.1,0
5571.6,0
5584.6,0
5563.6,0
5560.3,0
5539.8,0
5505.5,0
5494.1,0
5449.3,0
5391.9,0
5443.2,0
5410.4,0
5309.6,0
5343.8,0
5229.3,0
5177.7,0
5156.3,0
5149.2,0
5026.6,0
4965.1,0
4864.1,0
4883.3,0
4863.6,0
4856.7,0
4828.4,0
4729,0
4561.2,0
4387,0
4348.5,0
4377.6,0
4676.2,0
4691.7,0
4431,0
4275.9,0
4141.9,0
3956.9,0
3874.1,0
3761.1,0
3852.7,0
3900.9,0
4013.4,0
4134.3,0
4427.5,0
4642.6,0
5018.6,0
5234.5,0
5214,0
5254.7,0
5241.1,0
5188.4,0
5178.4,0
5137.2,0
5144,0
5167.9,0
5181.4,0
5151.2,0
5104.3,0
5109.4,0
5053.7,0
5030.2,0
5010.4,0
5013.6,0
4940.2,0
4941.2,0
4942.4,0
4938.2,0
4870.7,0
4834.9,0
4757.4,0
4717.3,0
4691.2,0
4691.5,0
4748.8,0
4724.4,0
4540.6,0
4372.9,0
4351.2,0
4309.3,0
4580.3,0
4611.3,0
4347.6,0
4163.9,0
4056.8,0
3898.9,0
3783.6,0
3692.9,0
3704.8,0
3720.2,0
3773.6,0
3818.3,0
3868.5,0
3914.4,0
4103.4,0
4264,0
4255.8,0
4328.6,0
4405.9,0
4427.3,0
4397,0
4369.7,0
4343.4,0
4303.3,0
4275.7,0
4281.4,0
4224.5,0
4209.6,0
4236.9,0
4250.8,0
4305.9,0
4365.3,0
4452.1,0
4567.7,0
4634.6,0
4731.8,0
4756,0
4733.4,0
4653.7,0
4619.7,0
4548.4,0
4562.3,0
4630.6,0
4589.6,0
4474.9,0
4305.6,0
4252.5,0
4269.2,0
4607.2,0
4664.6,0
4410,0
4200.8,0
4020.9,0
3887.8,0
3801.1,0
3722.7,0
3696.5,0
3666.8,0
3671.2,0
3706.5,0
3714,0
3699.1,0
3762,0
3844.7,0
3852.5,0
3999.4,0
4119.4,0
4216.6,0
4245.6,0
4317.6,0
4439.7,0
4555.4,0
4612.8,0
4683.6,0
4759.3,0
4859.6,0
4948.9,0
5087.2,0
5205,0
5384.5,0
5584.8,0
5791.3,0
5933.1,0
6094.4,0
6207.5,0
6255.1,0
6205.6,0
6119.6,0
5928.6,0
5802.2,0
5755.9,0
5611.4,0
5315.5,0
5056.9,0
4901.1,0
4826.1,0
5049.1,0
4987.1,0
4693.7,0
4498,0
4330.9,0
4205.4,0
4125,0
4088.2,0
4077.3,0
4101.4,0
4232.1,0
4387.3,0
4698.9,0
4929.8,0
5304.7,0
5614.3,0
5765.4,0
5975.6,0
6152.5,0
6222.6,0
6322,0
6458.4,0
6666.7,0
6843.4,0
6982.4,0
7171,0
7364.1,0
7470.3,0
7628.1,0
7815.2,0
7967.9,0
8131,0
8227,0
8373.1,0
8394,0
8306.4,0
8026.5,0
7699.9,0
7429.7,0
7064.3,0
6738.6,0
6487.1,0
6349,0
6094,0
5772.6,0
5471.9,0
5283.5,0
5242.6,0
5464.4,0
5380.8,0
5067.8,0
4859.6,0
4735.7,0
4606.7,0
4504.4,0
4442.4,0
4446.9,0
4461.2,0
4583.5,0
4715.6,0
5004,0
5242.5,0
5543.6,0
5811.3,0
5888.7,0
6074.7,0
6232.8,0
6282.3,0
6369.4,0
6447.3,0
6517.9,0
6635.3,0
6812.9,0
6912.1,0
7002,0
7183.7,0
7341.2,0
7425.8,0
7577.4,0
7728.4,0
7911.6,0
8054,0
8025.6,0
7971.4,0
7685.7,0
7513.9,0
7238.4,0
7087.7,0
6865.2,0
6691.9,0
6597,0
6300.3,0
5909.7,0
5528.6,0
5313,0
5225.8,0
5467.2,0
5416.8,0
5149.3,0
4930.7,0
4817.8,0
4702.9,0
4641.7,0
4549.6,0
4533,0
4462.9,0
4463.8,0
4557,0
4962.6,0
5258,0
5589.5,0
5853.3,0
5939.4,0
6106.6,0
6263.8,0
6249.2,0
6267.3,0
6290.1,0
6360.5,0
6377.6,0
6277.1,0
6367.1,0
6467.1,0
6636.7,0
6769.1,0
6796.3,0
6941.1,0
7048.8,0
7108.2,0
7199,0
7282.6,0
7159.1,0
6908.9,0
6781.7,0
6598.1,0
6518.6,0
6372.7,0
6310.8,0
6251.7,0
6111.5,0
5780.7,0
5533.2,0
5301.4,0
5249.9,0
5427.8,0
5394.1,0
5073.9,0
4889.1,0
4801.3,0
4607.6,0
4493.3,0
4430.5,0
4486,0
4507.1,0
4620.9,0
4725.3,0
5079.9,0
5373.9,0
5704.4,0
6011.7,0
6086.9,0
6286.2,0
6331.4,0
6346.6,0
6349.9,0
6367.8,0
6382.4,0
6385.7,0
6381.6,0
6362,0
6367.5,0
6423.1,0
6388.4,0
6474.1,0
6491.3,0
6530.5,0
6497.7,0
6591.4,0
6740.8,0
6796.4,0
6702.7,0
6672.7,0
6536.6,0
6329.9,0
6169,0
6027.3,0
5940.8,0
5731.8,0
5463.9,0
5187.1,0
5081.9,0
5005.1,0
5272,0
5193.4,0
4892.1,0
4682.6,0
4606.2,0
4453.9,0
4366.4,0
4326.3,0
4284.7,0
4305,0
4429.9,0
4575.9,0
4846.3,0
4993.8,0
5314.6,0
5619.7,0
5734.7,0
5929.3,0
5989.5,0
6049.5,0
6073.9,0
6080.6,0
6125.6,0
6133,0
6132.6,0
6094.2,0
6015.2,0
6041.4,0
5997.3,0
5959.8,0
5869.1,0
5870.2,0
5835.6,0
5803.5,0
5720.8,0
5765,0
5670.6,0
5643.9,0
5533,0
5450.5,0
5388,0
5331.9,0
5349.2,0
5217.5,0
5059.3,0
4839.5,0
4831.4,0
4787.1,0
5057,0
5032.4,0
4724.2,0
4524.7,0
4389,0
4204.2,0
4063.3,0
3943.5,0
3924.8,0
3894.5,0
3907.1,0
3954.1,0
4058.7,0
4152,0
4271.1,0
4412.7,0
4449.5,0
4581.9,0
4668.3,0
4727.1,0
4737,0
4738.9,0
4728.1,0
4696.8,0
4645.7,0
4591.4,0
4517.1,0
4534.5,0
4499.2,0
4507.8,0
4520.4,0
4550.1,0
4632.9,0
4712.2,0
4755.9,0
4792.4,0
4808.8,0
4799.5,0
4765.4,0
4704.3,0
4650,0
4663.4,0
4727.4,0
4668.9,0
4575.1,0
4406.3,0
4342.6,0
4366.7,0
4674.2,0
4660.7,0
4382.7,0
4181.5,0
4025.3,0
3897.9,0
3806.5,0
3750.9,0
3737.6,0
3720.2,0
3742.6,0
3772.8,0
3820.7,0
3824.9,0
3848.3,0
3987.9,0
3983,0
4079.7,0
4187.4,0
4302.3,0
4333.2,0
4416.8,0
4415.4,0
4406.8,0
4415,0
4422.9,0
4431.2,0
4407,0
4401.9,0
4424.3,0
4446.2,0
4486.6,0
4535.9,0
4597.1,0
4640.4,0
4714.5,0
4769,0
4793.5,0
4756.2,0
4695.9,0
4621.1,0
4607.8,0
4711.9,0
4658.3,0
4503,0
4340.1,0
4273.2,0
4294.2,0
4560.2,0
4569.4,0
4313.2,0
4106.5,0
3985.2,0
3857.6,0
3764.3,0
3713.7,0
3730,0
3751.2,0
3823.8,0
3945.5,0
4199.5,0
4366.4,0
4632.4,0
4841.1,0
4858.7,0
4927.6,0
4985,0
4984.3,0
5020.7,0
5033.6,0
5066.4,0
5067.9,0
5076.9,0
5053.9,0
5025,0
5024.8,0
5029.4,0
5074.5,0
5119.7,0
5204.1,0
5278.7,0
5337.4,0
5354.1,0
5288.6,0
5213.8,0
5141.3,0
5067,0
4989.2,0
4858.1,0
4862,0
4912.3,0
4768.4,0
4586.1,0
4377.4,0
4289.4,0
4276.5,0
4546.7,0
4577.1,0
4280.2,0
4081.4,0
3935,0
3848.7,0
3741.2,0
3663.4,0
3686.9,0
3678.6,0
3713.7,0
3679.7,0
3763.9,0
3768.3,0
3880.6,0
4011.6,0
3995.2,0
4095,0
4167.2,0
4271.5,0
4369.6,0
4433.8,0
4549.1,0
4606.9,0
4634.9,0
4680.9,0
4712.3,0
4838.1,0
4869.6,0
5000.4,0
5133.8,0
5277.1,0
5420.7,0
5550.3,0
5634.9,0
5669.6,0
5632.2,0
5592.5,0
5478.2,0
5322.1,0
5202.7,0
5184.9,0
5161.6,0
5036.7,0
4848.4,0
4651.4,0
4562.2,0
4538.3,0
4873.2,0
4873,0
4590.6,0
4432.4,0
4337.5,0
4184.8,0
4104,0
4042.7,0
4011.2,0
4089.1,0
4192.7,0
4451.3,0
4747.8,0
4957.3,0
5305.5,0
5593.6,0
5659.9,0
5808.3,0
5922.9,0
5914.4,0
5997.4,0
6017.3,0
6118.7,0
6146.2,0
6216.1,0
6374.9,0
6457.4,0
6513.7,0
6551.7,0
6632.9,0
6682.6,0
6770.8,0
6848.6,0
6882,0
6843.3,0
6675,0
6420.1,0
6184.1,0
5972.7,0
5867.6,0
5734.9,0
5713.8,0
5672.3,0
5577.7,0
5335,0
5112,0
4951.1,0
4841.5,0
5105.6,0
5110.7,0
4762.1,0
4622.3,0
4500.2,0
4265.3,0
4175.7,0
4112,0
4119.6,0
4156.7,0
4297.2,0
4450.1,0
4806,0
5035.8,0
5502.4,0
5862.2,0
5950.9,0
6069.3,0
6211.6,0
6310.1,0
6297.4,0
6356.4,0
6405.7,0
6467.1,0
6489.3,0
6470,0
6443,0
6315.4,0
6202.1,0
6307.8,0
6325.1,0
6294.7,0
6351.6,0
6489,0
6477.8,0
6525.2,0
6354.8,0
6219.9,0
6059.8,0
5890.9,0
5771.1,0
5642.5,0
5570.4,0
5419,0
5142.3,0
4953.7,0
4832,0
4847.6,0
5097.7,0
5023.9,0
4714.3,0
4578.1,0
4470.8,0
4280.9,0
4154.9,0
4131.9,0
4114,0
4134.8,0
4283.5,0
4437.4,0
4730,0
5006.8,0
5416.7,0
5726,0
5702.7,0
5750.6,0
5793.9,0
5806.7,0
5813.1,0
5796.4,0
5808.3,0
5793.3,0
5747.6,0
5679.3,0
5518.4,0
5669.9,0
5624.5,0
5659.8,0
5539.4,0
5572.4,0
5587.6,0
5610.5,0
5600.1,0
5598.6,0
5433.7,0
5351.8,0
5239.1,0
5154.7,0
4971.5,0
4984.9,0
5032.8,0
4875.5,0
4734.1,0
4569.5,0
4568.6,0
4576.9,0
4859.9,0
4906.9,0
4614.2,0
4446.8,0
4277.5,0
4122,0
3968.4,0
3877,0
3846.8,0
3830.3,0
3913.3,0
3954.7,0
4068.5,0
4096.6,0
4294,0
4446.3,0
4466.8,0
4588.5,0
4676.6,0
4683.6,0
4704.8,0
4709.9,0
4646.5,0
4629.8,0
4586.4,0
4529.3,0
4502.8,0
4553.1,0
4510.4,0
4471.6,0
4387.7,0
4416.5,0
4539.4,0
4680.9,0
4735.6,0
4779.2,0
4859.4,0
4811.6,0
4765.1,0
4725.7,0
4693.6,0
4764.4,0
4796.1,0
4636.2,0
4529.1,0
4471.9,0
4450.7,0
4459.9,0
4732.2,0
4715.8,0
4458,0
4262.7,0
4106.3,0
3943.2,0
3828.4,0
3711.7,0
3652.3,0
3596.3,0
3617.1,0
3645.7,0
3677.3,0
3611.2,0
3680.8,0
3805.1,0
3794.4,0
3895.6,0
3967.6,0
4068.6,0
4157.6,0
4191,0
4199,0
4131.1,0
4089.7,0
4176.1,0
4196.6,0
4199.2,0
4210.1,0
4215,0
4305.5,0
4366.8,0
4424.7,0
4531.7,0
4635.4,0
4724,0
4767.5,0
4808.1,0
4753,0
4706.5,0
4659.6,0
4694.2,0
4726.2,0
4649.2,0
4484.9,0
4366.2,0
4286.6,0
4271.9,0
4593.7,0
4646.2,0
4441.3,0
4278.6,0
4139.9,0
4006.5,0
3920.8,0
3851.5,0
3849.9,0
3905.2,0
4040.1,0
4186.2,0
4596.2,0
4871.2,0
5293.5,0
5556.2,0
5422.2,0
5387.3,0
5406.3,0
5374.9,0
5367.1,0
5385.6,0
5384.5,0
5405.2,0
5414.2,0
5435.5,0
5506.5,0
5501.2,0
5571.9,0
5622.5,0
5619.3,0
5629,0
5737.5,0
5797.8,0
5857.5,0
5859.3,0
5756.3,0
5711,0
5593.2,0
5554.1,0
5408.8,0
5347,0
5372.9,0
5206.3,0
4946.1,0
4677.4,0
4620.8,0
4567.2,0
4856.3,0
4875,0
4599.6,0
4465.1,0
4307.1,0
4188.3,0
4148.2,0
4052.6,0
4036.9,0
4087.3,0
4175.6,0
4356.3,0
4681.7,0
4987.1,0
5400.7,0
5637.5,0
5630,0
5638,0
5698.8,0
5755.6,0
5788.9,0
5808.4,0
5890.6,0
5957.7,0
6027.1,0
6083.9,0
6203.1,0
6288.1,0
6375.7,0
6467.5,0
6594.2,0
6694.5,0
6890.4,0
7058,0
7051.5,0
6977.5,0
6747.9,0
6601.6,0
6395.6,0
6229.3,0
6006.9,0
5948.1,0
5909.9,0
5645.4,0
5350.9,0
5102.9,0
5006,0
4942.3,0
5212.9,0
5165.6,0
4915.3,0
4721.8,0
4522.6,0
4292,0
3832.8,0
3695.1,0
3809.7,0
4085.3,0
4331.1,0
4529.2,0
4799,0
5141.2,0
5549.9,0
5831.4,0
5808.6,0
5754.6,0
5781.8,0
5753,0
5781.7,0
5798.1,0
5750.3,0
5736.1,0
5738,0
5657.4,0
5650.9,0
5594,0
5552.6,0
5558.5,0
5450.5,0
5481.9,0
5491.5,0
5483.9,0
5484.4,0
5412.1,0
5302.3,0
5212.6,0
5095.1,0
5037.7,0
5006.6,0
5049.6,0
5052.3,0
4940.2,0
4715.6,0
4491.1,0
4359.4,0
4324.5,0
4660,0
4711.1,0
4449.1,0
4232.3,0
4117.4,0
3967,0
3845.8,0
3814.8,0
3877,0
3859.2,0
4016.6,0
4180.3,0
4505.7,0
4820.6,0
5290.8,0
5542.5,0
5478.4,0
5401.9,0
5485.9,0
5498.5,0
5511.6,0
5567.7,0
5589.5,0
5559.5,0
5570.5,0
5538.9,0
5521.8,0
5504.4,0
5478.5,0
5459.9,0
5426.8,0
5399.6,0
5474.1,0
5512,0
5535.9,0
5558.8,0
5434.1,0
5373,0
5244.7,0
5190.5,0
5140.4,0
5191.5,0
5181.4,0
4967.7,0
4745.2,0
4548.5,0
4422.8,0
4382.4,0
4712.7,0
4759.5,0
4448.6,0
4268.3,0
4090.8,0
3979.7,0
3903.1,0
3838.7,0
3849.7,0
3877.6,0
4030.7,0
4213.8,0
4560.8,0
4863.5,0
5298.1,0
5526.7,0
5472.2,0
5460.7,0
5532.3,0
5575.3,0
5602.1,0
5634.5,0
5659.1,0
5690.6,0
5748.5,0
5735.6,0
5734.7,0
5860.6,0
5864.5,0
5912.3,0
5928.5,0
6048,0
6171.4,0
6288.6,0
6345,0
6308.6,0
6181.1,0
6119.4,0
5978.6,0
5865.6,0
5708.4,0
5646.3,0
5529.9,0
5305.9,0
5072.8,0
4815.4,0
4689.4,0
4676.2,0
4989.5,0
4960.8,0
4611.7,0
4484.9,0
4366.2,0
4182.6,0
4143.5,0
4012,0
3979.6,0
3974.3,0
3994,0
4010.4,0
4113.7,0
4137,0
4294,0
4468.6,0
4521.2,0
4627.3,0
4761.5,0
4811.4,0
4922.8,0
5012.2,0
5041.9,0
5120.4,0
5182.8,0
5281.8,0
5359.8,0
5438,0
5548.8,0
5510.8,0
5765.2,0
6000.9,0
6172.2,0
6335.7,0
6390.5,0
6495,0
6546.8,0
6516.9,0
6467.2,0
6331.5,0
6113.4,0
5933.5,0
5867.3,0
5668.9,0
5456.2,0
5210.8,0
5080.3,0
5012.1,0
5236,0
5167.6,0
4876.7,0
4662.6,0
4477.7,0
4325.4,0
4191.3,0
4111.4,0
4081.7,0
4033,0
4024.8,0
4015,0
4094,0
4073.9,0
4202.9,0
4328.6,0
4369,0
4495.6,0
4665.5,0
4835.3,0
4942.1,0
5050.9,0
5185.4,0
5330.3,0
5482.4,0
5614.6,0
5720,0
5831.1,0
5938,0
6040,0
6162.9,0
6264.5,0
6427.2,0
6547.9,0
6581.1,0
6604.3,0
6575.4,0
6420.6,0
6244.2,0
6025.2,0
5803.2,0
5688,0
5590.5,0
5384.6,0
5112.5,0
4875.7,0
4757.2,0
4690.9,0
4951.3,0
4918.5,0
4625.7,0
4451.6,0
4321.3,0
4208.1,0
4136.4,0
4075.7,0
4072.3,0
4095,0
4227.8,0
4410.1,0
4780.8,0
5062,0
5467,0
5758.7,0
5757.8,0
5803.7,0
5881.6,0
5901.4,0
5884.1,0
5919.8,0
5914.5,0
5926.3,0
5922.5,0
5926.3,0
5962.7,0
5972.7,0
6048.9,0
6054.9,0
6082.3,0
6137.3,0
6271.6,0
6341.6,0
6337.7,0
6340.3,0
6132.1,0
6097.1,0
5872.1,0
5705.9,0
5560.9,0
5497.8,0
5445.2,0
5299.8,0
5042.1,0
4789.4,0
4675.1,0
4629.7,0
4908.2,0
4862.9,0
4595.9,0
4417.3,0
4289.7,0
4133.9,0
4031.7,0
4033.8,0
4037.6,0
4063.4,0
4187.3,0
4329.4,0
4757.8,0
5057.5,0
5434,0
5690.9,0
5585.8,0
5620,0
5688.4,0
5732.8,0
5776.2,0
5742.6,0
5809.6,0
5885.9,0
5883.7,0
5951.8,0
6039.8,0
6091.9,0
6193.4,0
6295,0
6309.6,0
6393.1,0
6529.7,0
6618.5,0
6655.2,0
6602.9,0
6480,0
6406.5,0
6198.8,0
6056.1,0
5843.3,0
5768.4,0
5709.1,0
5508.7,0
5236.7,0
5043.4,0
4904.7,0
4873.1,0
5184.7,0
5099.4,0
4835.2,0
4634.4,0
4517.1,0
4395.6,0
4296.7,0
4258.9,0
4256.3,0
4330.5,0
4444.9,0
4569.8,0
4961.9,0
5270.4,0
5659,0
5876.2,0
5875.5,0
5911.1,0
5952.2,0
5956.5,0
5935.4,0
5960.5,0
5786.2,0
5944.2,0
5983.5,0
5965.5,0
5978.1,0
6071.3,0
6116.1,0
6185.5,0
6184,0
6249.5,0
6323,0
6399.6,0
6430.8,0
6445.4,0
6286.3,0
6239.6,0
6029.8,0
5859.4,0
5697,0
5649.8,0
5600.4,0
5354.6,0
5099.5,0
4891.8,0
4821.5,0
4807.9,0
5132.3,0
5085.1,0
4773.2,0
4568.4,0
4446.5,0
4292.2,0
4230,0
4189.6,0
4125.8,0
4148.9,0
4287.3,0
4434.7,0
4813,0
5116.9,0
5461.1,0
5690.5,0
5627.7,0
5690.2,0
5785.4,0
5799.5,0
5839.6,0
5833.6,0
5869.8,0
5926.4,0
5970,0
6013.8,0
5994.8,0
6058.9,0
6156.6,0
6203.6,0
6224.5,0
6278.4,0
6374.6,0
6431.7,0
6493.6,0
6462.8,0
6354,0
6252.9,0
6030.1,0
5827.9,0
5745.6,0
5717.6,0
5585,0
5337.2,0
5088.3,0
4819.4,0
4746.9,0
4714.4,0
5089.4,0
5005.1,0
4751.8,0
4614.9,0
4398.3,0
4297.8,0
4205.2,0
4136.5,0
4134,0
4151.1,0
4279.1,0
4485.6,0
4792,0
5136.6,0
5530.6,0
5752.5,0
5756.3,0
5799.1,0
5841.9,0
5835.4,0
5856,0
5882.1,0
5894.6,0
5935.8,0
5978.7,0
6025.4,0
6066,0
6170.1,0
6237.4,0
6287.6,0
6326.7,0
6462.2,0
6578.2,0
6714.3,0
6788.8,0
6825.7,0
