"","x"
"5943",6051.09034792858
"5944",5767.2734592232
"5945",5640.58315886324
"5946",5490.52089246097
"5947",5362.40852368836
"5948",5073.28169601715
"5949",4937.21832472393
"5950",4705.21100099773
"5951",4705.78963316595
"5952",5136.83718130723
"5953",4962.50843863329
"5954",4569.05103160709
"5955",4394.40408157285
"5956",4204.51053451108
"5957",4023.52996761952
"5958",4033.37937923267
"5959",3917.05054290254
"5960",3937.15639768058
"5961",3959.04030986718
"5962",4046.25538105013
"5963",4155.44120439602
"5964",4393.25218134266
"5965",4784.48811979159
"5966",5344.12846949012
"5967",5691.48058543504
"5968",5931.11012451353
"5969",6110.94639133831
"5970",6016.51539492391
"5971",5799.90303247046
"5972",5724.71269590326
"5973",5504.35918193941
"5974",5476.19077406761
"5975",5267.1481701034
"5976",5416.32865749255
"5977",5286.9548783235
"5978",5287.33410448148
"5979",5284.50698255364
"5980",5377.49315392089
"5981",5369.8667661885
"5982",5485.61760305612
"5983",5496.7516032423
"5984",5531.03971184416
"5985",5591.86807252301
"5986",5655.65424309571
"5987",5952.83322689329
"5988",6056.04958613735
"5989",6362.48274539974
"5990",6301.40137528958
"5991",6133.1921689904
"5992",5787.2482024299
"5993",5716.9763543484
"5994",5512.95900647191
"5995",5256.10891403806
"5996",5116.63650089295
"5997",4865.74757503387
"5998",4704.38698211101
"5999",4688.29646898716
"6000",5090.34797865021
"6001",4909.5505003511
"6002",4562.85572759243
"6003",4274.36554511629
"6004",4163.1680631117
"6005",3947.08592789204
"6006",3878.63854149918
"6007",3714.78966674985
"6008",3768.04270938249
"6009",3635.79766814071
"6010",3817.95127594339
"6011",3929.28134966396
"6012",4236.88007499837
"6013",4441.16706733144
"6014",4902.88738804458
"6015",5356.66257948751
"6016",5410.40436916725
"6017",5562.46644516912
"6018",5536.68530733671
"6019",5438.26161365372
"6020",5431.06710094476
"6021",5344.15116227817
"6022",5236.9308790733
"6023",5076.37680771518
"6024",5151.20810938126
"6025",5107.95001662337
"6026",4971.28463324811
"6027",5016.80137199049
"6028",5045.71190424138
"6029",5118.38191703455
"6030",5118.93856313805
"6031",5138.20961704675
"6032",5162.21071325174
"6033",5290.11866568501
"6034",5323.97864933802
"6035",5518.97939539193
"6036",5615.53597407632
"6037",5999.48226878587
"6038",6029.06614494624
"6039",5905.39822436137
"6040",5581.05061529776
"6041",5525.45231547266
"6042",5309.28361986822
"6043",5193.08993597432
"6044",4907.98207735691
"6045",4672.44625285653
"6046",4572.78180960978
"6047",4489.09882786084
"6048",4994.22901543329
"6049",4838.22816176695
"6050",4434.82202631534
"6051",4267.38595141681
"6052",4059.57007966796
"6053",3944.44596866958
"6054",3833.17569395671
"6055",3823.9906736174
"6056",3783.73640401113
"6057",3798.02832290271
"6058",3930.28837887825
"6059",3997.13292303142
"6060",4157.91692465954
"6061",4509.54968677057
"6062",5005.64795126267
"6063",5380.95150681332
"6064",5540.87692334201
"6065",5505.52981431416
"6066",5502.5129609171
"6067",5342.64620729388
"6068",5362.38145559963
"6069",5338.61514895954
"6070",5250.98181933945
"6071",5364.14410309016
"6072",5128.86941484584
"6073",5405.62112509744
"6074",5340.33833668765
"6075",5358.08809604231
"6076",5311.01383494796
"6077",5385.5610441967
"6078",5397.51182551037
"6079",5411.89748723788
"6080",5443.99093919517
"6081",5495.52856777798
"6082",5591.68076666382
"6083",5747.297921542
"6084",5713.20598368281
"6085",6050.85991719008
"6086",6017.72080022423
"6087",5784.38660959819
"6088",5578.95609720869
"6089",5535.0932524172
"6090",5289.64564407674
"6091",5226.67221715222
"6092",5056.10481531839
"6093",4823.94122003827
"6094",4742.31093020983
"6095",4679.53462209261
"6096",5187.17804662157
"6097",4533.15409493472
"6098",4793.33034798269
"6099",4315.62446170959
"6100",4146.44379137706
"6101",3907.92630792253
"6102",3879.20872696175
"6103",3774.49091122062
"6104",3757.45762611391
"6105",3695.30478509123
"6106",3738.98778478156
"6107",3694.19534343066
"6108",3821.43327347626
"6109",3857.13548400636
"6110",4153.96469124799
"6111",4254.01126586595
"6112",4244.43834638377
"6113",4447.32715238259
"6114",4578.40614436636
"6115",4560.61984383483
"6116",4625.12831074772
"6117",4486.94366142472
"6118",4501.8149742913
"6119",4402.68180239018
"6120",4434.22028380325
"6121",4444.35152687282
"6122",4477.70270683311
"6123",4549.48763601123
"6124",4537.15014669883
"6125",4543.83163678899
"6126",4556.7158531334
"6127",4574.1928939872
"6128",4701.70025457993
"6129",4818.0989917093
"6130",4813.41732116073
"6131",4916.99612567844
"6132",5069.40602155457
"6133",5300.6717962192
"6134",5226.23265401078
"6135",4961.53387431988
"6136",4770.47802868469
"6137",4662.56349617919
"6138",4547.04314847869
"6139",4476.711284865
"6140",4341.52227053142
"6141",4214.02027924227
"6142",4240.78212410895
"6143",4279.2521171988
"6144",4786.69972536149
"6145",4608.53967766643
"6146",4259.13058678132
"6147",4104.26424304324
"6148",3961.23955973377
"6149",3726.833045858
"6150",3654.60642681565
"6151",3487.69968318352
"6152",3489.91210140092
"6153",3424.30498713641
"6154",3487.83923407904
"6155",3496.87304631381
"6156",3572.76954080034
"6157",3584.13591239226
"6158",3731.42454284499
"6159",3853.56185629947
"6160",3894.8241721082
"6161",3964.11902988878
"6162",4203.0937199496
"6163",4375.3658023843
"6164",4438.36992549658
"6165",4551.34656060785
"6166",4674.95228915804
"6167",4665.90603500676
"6168",4669.0310004208
"6169",4626.78078184305
"6170",4613.72870695891
"6171",4588.93891400656
"6172",4652.42502902741
"6173",4630.66081604367
"6174",4544.83972128519
"6175",4501.05026411467
"6176",4625.35583505408
"6177",4715.3199982824
"6178",4825.14043593781
"6179",4869.4403776883
"6180",5110.64023968295
"6181",5327.30084083074
"6182",5203.88904980815
"6183",5000.13301544856
"6184",4844.4216558635
"6185",4683.52255436564
"6186",4530.7809708874
"6187",4431.93403538484
"6188",4356.82356650631
"6189",4248.79946928615
"6190",4146.22199228828
"6191",4170.70103372699
"6192",4669.96446950475
"6193",5052.81872730997
"6194",3890.0536379974
"6195",3995.8129110637
"6196",3809.49944223376
"6197",3732.6648987551
"6198",3644.09828754462
"6199",3580.73631347888
"6200",3635.23866810927
"6201",3599.95814399593
"6202",3639.58007945595
"6203",3731.79648392398
"6204",3992.09850272354
"6205",4205.44305023441
"6206",4811.70629666961
"6207",5168.48523907497
"6208",5331.81844115269
"6209",5531.64823630436
"6210",5559.42392789145
"6211",5475.08530306474
"6212",5518.96856524994
"6213",5486.29791447196
"6214",5503.84713511826
"6215",5621.81317609743
"6216",5762.13083557371
"6217",5659.61694102109
"6218",5697.70308969993
"6219",5700.12882838051
"6220",5617.76871041366
"6221",5431.99933468651
"6222",5158.90639007547
"6223",5357.77378982634
"6224",5376.08230653533
"6225",5598.07788436164
"6226",5768.14518345516
"6227",5889.43191353542
"6228",6061.03666597371
"6229",6254.8293295714
"6230",6070.36786698061
"6231",5763.68338846021
"6232",5611.9417460847
"6233",5415.20628242638
"6234",5336.00404653779
"6235",5186.68658760738
"6236",4856.85256597066
"6237",4665.41658398167
"6238",4479.39805469904
"6239",4422.18716539966
"6240",4894.3850057234
"6241",4849.88584031156
"6242",4364.25474032501
"6243",4182.40185571858
"6244",4026.4019948212
"6245",3876.89614777874
"6246",3820.68743133763
"6247",3715.8869876696
"6248",3718.12876254123
"6249",3707.67974298676
"6250",3749.86791954232
"6251",3879.53568618062
"6252",3966.62074677248
"6253",4341.75684625574
"6254",4840.59020786994
"6255",5258.31184000201
"6256",5448.24744743578
"6257",5481.19594495213
"6258",5552.71311661446
"6259",5491.10361564781
"6260",5609.18548125823
"6261",5529.33154592782
"6262",5444.11826159391
"6263",5480.30129200473
"6264",5387.07796754358
"6265",5255.40166049674
"6266",5271.57187531878
"6267",5142.58081154034
"6268",5133.22409066435
"6269",5161.72684202482
"6270",5263.82304579914
"6271",5208.19449342307
"6272",5252.49912778424
"6273",5295.3643956372
"6274",5446.60682940932
"6275",5651.33854109511
"6276",5808.59729563743
"6277",6259.46286434221
"6278",6237.89763398245
"6279",5933.3224250412
"6280",5738.77229342085
"6281",5524.0392071388
"6282",5468.73534136405
"6283",5299.94472852474
"6284",5062.9885103883
"6285",4860.90023459313
"6286",4637.74605136181
"6287",4553.04637757674
"6288",5002.46253263823
"6289",4888.65384744427
"6290",4446.30714564473
"6291",4262.18511106335
"6292",4156.11142302854
"6293",3886.8868770378
"6294",3847.60658462887
"6295",3723.63460263827
"6296",3721.40681102189
"6297",3751.23676575959
"6298",3868.80586402853
"6299",3944.1526415198
"6300",4199.3592403307
"6301",4386.38331363436
"6302",5010.87000412466
"6303",5471.54268725998
"6304",5672.4991038744
"6305",5896.88804793991
"6306",5814.43091795816
"6307",5777.43126323757
"6308",5806.78264917453
"6309",5603.37332549062
"6310",5605.62974734692
"6311",5587.51354231731
"6312",5557.7434164389
"6313",5522.11779403286
"6314",5514.05945624407
"6315",5462.41369551818
"6316",5603.60200361353
"6317",5572.60291791252
"6318",5502.73384572221
"6319",5639.52516735329
"6320",5594.06650054158
"6321",5681.71839186389
"6322",5828.05844241711
"6323",6048.87919630389
"6324",6254.76332587834
"6325",6395.57949194966
"6326",6201.60903053777
"6327",5973.37739507134
"6328",5817.97628386276
"6329",5656.35582165205
"6330",5456.17460328939
"6331",5191.18746203539
"6332",5051.00817191524
"6333",4755.22202419005
"6334",4694.36811223639
"6335",4638.01373283238
"6336",5066.35915649987
"6337",4860.43787052128
"6338",4596.292015186
"6339",4310.99376991197
"6340",4223.13301511384
"6341",3952.00395122876
"6342",3855.81693290098
"6343",3796.14185431497
"6344",3856.84772135664
"6345",3753.7533539416
"6346",3936.11136838761
"6347",3930.63418119258
"6348",4134.4519711503
"6349",4391.28823132529
"6350",4889.94429416288
"6351",5254.217852266
"6352",5469.00765937963
"6353",5594.47020891229
"6354",5649.93668358663
"6355",5505.62119265549
"6356",5554.21854762955
"6357",5466.95309619859
"6358",5424.59160489574
"6359",5415.31519203654
"6360",5347.95394707824
"6361",5358.35486949962
"6362",5366.52735000063
"6363",5355.8978926871
"6364",5384.85946881079
"6365",5391.27727885097
"6366",5501.47216501432
"6367",5361.21824132763
"6368",5478.21209632419
"6369",5487.51049210294
"6370",5587.99419298151
"6371",5686.44110765213
"6372",5941.02044113254
"6373",6224.08526917907
"6374",6029.37344618501
"6375",5808.84002447722
"6376",5485.06820336709
"6377",5454.32932470375
"6378",5359.83997028632
"6379",5198.25193545844
"6380",4951.59063500701
"6381",4701.44715749691
"6382",4538.02180816315
"6383",4471.73296799524
"6384",4999.71251389931
"6385",4816.33961809712
"6386",4452.9796205345
"6387",4317.69198891064
"6388",4194.80350633667
"6389",4064.30314072438
"6390",3983.90070089906
"6391",3942.15554171246
"6392",3917.54720793828
"6393",3849.83654427259
"6394",3945.06300409907
"6395",3917.97601783732
"6396",4275.54388736978
"6397",4431.77415368197
"6398",4910.43278425487
"6399",5257.45405994685
"6400",5447.25368009047
"6401",5584.02830824747
"6402",5658.81890035514
"6403",5541.79676238057
"6404",5593.38124561166
"6405",5448.46867109184
"6406",5303.04379546337
"6407",5410.17520230961
"6408",5233.60480316084
"6409",5234.92801926491
"6410",5166.19252668853
"6411",5115.03019538303
"6412",5162.01178315963
"6413",5164.22290391146
"6414",5208.69180798504
"6415",5108.55267921289
"6416",5214.18566319916
"6417",5312.30224574411
"6418",5437.24641173658
"6419",5467.83259254275
"6420",5601.22974924498
"6421",5964.58770413919
"6422",5760.41662058324
"6423",5630.30663989437
"6424",5364.92674116083
"6425",5315.46816389468
"6426",5150.04676032416
"6427",5040.7272438119
"6428",4864.24876094765
"6429",4645.9586784148
"6430",4607.25634290341
"6431",4562.50525420451
"6432",4994.15058713099
"6433",4340.46837680244
"6434",4720.33095122208
"6435",4190.45740149655
"6436",3975.8568491698
"6437",3858.92040522988
"6438",3757.0963580296
"6439",3645.40605168183
"6440",3658.54394926652
"6441",3538.74571818077
"6442",3615.06081390687
"6443",3641.79362582025
"6444",3721.82336587819
"6445",3778.80226954812
"6446",4030.30415812433
"6447",4171.88044185554
"6448",4133.10223822816
"6449",4410.45861561817
"6450",4507.40118663838
"6451",4467.74772156021
"6452",4518.56749687259
"6453",4379.6097269279
"6454",4388.43010487673
"6455",4356.12521207551
"6456",4240.48642457246
"6457",4270.29341146025
"6458",4189.36700998765
"6459",4164.73711452337
"6460",4094.25879222223
"6461",4079.348938297
"6462",4122.86561485591
"6463",4161.9370669388
"6464",4232.41348084436
"6465",4466.10797317244
"6466",4583.11744858849
"6467",4776.39085502558
"6468",4899.23682437872
"6469",5143.8032082038
"6470",5108.24227042453
"6471",4919.7551836292
"6472",4730.49892310902
"6473",4556.22199558449
"6474",4444.70931365879
"6475",4434.27693768731
"6476",4198.45833660932
"6477",4188.42924723294
"6478",4082.33890133679
"6479",4170.32682279395
"6480",4610.24089707245
"6481",4557.15557300028
"6482",4135.74171871306
"6483",3934.18582132235
"6484",3780.17591609904
"6485",3536.58753260818
"6486",3454.40538495326
"6487",3482.53553252324
"6488",3438.85351379755
"6489",3402.32968205933
"6490",3414.93707907282
"6491",3440.72674099791
"6492",3555.59898284604
"6493",3584.31014164398
"6494",3731.97087202925
"6495",3807.03833212873
"6496",3763.3010451893
"6497",3934.32242844073
"6498",4118.48686413025
"6499",4063.6380162578
"6500",4097.91831059433
"6501",4023.31896809846
"6502",4095.44602594937
"6503",3967.21843876066
"6504",4086.40544926302
"6505",4019.31071544013
"6506",3824.50991853455
"6507",3937.99394024917
"6508",3972.33073346814
"6509",3942.36273400346
"6510",4049.0879395329
"6511",4064.00388281717
"6512",4172.55408764795
"6513",4298.55351897608
"6514",4474.57166099388
"6515",4767.30911687232
"6516",5005.35215193799
"6517",5454.76318834702
"6518",5450.09869521578
"6519",5249.55967225038
"6520",5088.98596651755
"6521",4988.90195660496
"6522",4916.25026971908
"6523",4823.1898218286
"6524",4666.62876093597
"6525",4534.7089572033
"6526",4430.53697526989
"6527",4454.16795928937
"6528",4945.26707969942
"6529",5290.78386453201
"6530",4152.78861190222
"6531",4278.79198136922
"6532",4202.34854805663
"6533",4050.51179069594
"6534",3954.03098213548
"6535",3932.01903903707
"6536",3936.24858203466
"6537",3885.35862270057
"6538",3924.88605954885
"6539",3981.78491617203
"6540",4249.34000773959
"6541",4433.52650442374
"6542",5080.26021569624
"6543",5466.50311142905
"6544",5616.71360089646
"6545",5898.83571998239
"6546",5802.17591855807
"6547",5623.33903150125
"6548",5611.18881111299
"6549",5455.76325554255
"6550",5327.0019573061
"6551",5265.3009784971
"6552",5170.76496256398
"6553",5202.83668768831
"6554",5296.33878428654
"6555",5340.44309587403
"6556",5458.76720797154
"6557",5371.43038505692
"6558",5316.36709653197
"6559",5562.81152360182
"6560",5423.03597018923
"6561",5428.25642353949
"6562",5548.49129076753
"6563",5731.98941110357
"6564",5953.83372172804
"6565",6279.56981321404
"6566",6097.48085293731
"6567",5818.72625247105
"6568",5540.53992249418
"6569",5408.14439143345
"6570",5289.88590521529
"6571",5030.06603778372
"6572",4820.02165276867
"6573",4721.09292278927
"6574",4478.96691213558
"6575",4559.87316729321
"6576",5024.60520532685
"6577",4779.97345736449
"6578",4458.43277386033
"6579",4284.75611200914
"6580",4242.13886352115
"6581",3947.84871807542
"6582",3841.44181184636
"6583",3835.80276923546
"6584",3812.95289917827
"6585",3884.74146594085
"6586",3895.81741902337
"6587",3932.1432953504
"6588",4145.42989425886
"6589",4326.48529363439
"6590",4945.89103661025
"6591",5315.33820306627
"6592",5639.06369173655
"6593",5811.46569978687
"6594",5674.02701225834
"6595",5445.01127338778
"6596",5521.08673844725
"6597",5481.63616986463
"6598",5443.76735504907
"6599",5413.52348143588
"6600",5411.5768811696
"6601",5370.28297237139
"6602",5369.57141884874
"6603",5406.67159639916
"6604",5468.10036695808
"6605",5586.95566750294
"6606",5600.12064459666
"6607",5647.26924581672
"6608",5626.54350029823
"6609",5764.03288573458
"6610",5899.71527947132
"6611",6087.70386776158
"6612",6332.03067197475
"6613",6659.97767396853
"6614",6488.63405486732
"6615",6238.14788202586
"6616",5947.84806395571
"6617",5763.42869401965
"6618",5648.15183114842
"6619",5479.07212928538
"6620",5254.10795341528
"6621",5052.86020987236
"6622",4926.99106440425
"6623",4884.34571273935
"6624",5310.10253350543
"6625",5123.20091919953
"6626",4692.07196336998
"6627",4592.56036156747
"6628",4334.39751459876
"6629",4204.27152506351
"6630",4115.26614517034
"6631",4029.47309144906
"6632",4041.78376941465
"6633",4051.50314837688
"6634",4078.8531411774
"6635",4125.70976187094
"6636",4296.04023684784
"6637",4648.39433142018
"6638",5131.29912469385
"6639",5710.63723841412
"6640",5803.30502836558
"6641",6046.48575458339
"6642",5970.96270579063
"6643",5842.10285765875
"6644",5793.31481520653
"6645",5611.84340535346
"6646",5575.32767288266
"6647",5457.55896430104
"6648",5359.7514463418
"6649",5251.78033766643
"6650",5355.49565815788
"6651",5305.3387977313
"6652",5296.86313530775
"6653",5393.16535318149
"6654",5460.40468585884
"6655",5308.10754389306
"6656",5268.17695414739
"6657",5497.18404186133
"6658",5558.6349691211
"6659",5843.32039141189
"6660",6016.15435647046
"6661",6291.24847529828
"6662",6100.60496982481
"6663",5958.80706588986
"6664",5739.4543575317
"6665",5691.6550698964
"6666",5492.5157837397
"6667",5433.80255125961
"6668",5019.64478538842
"6669",4891.85673191178
"6670",4720.39851149884
"6671",4734.88018462744
"6672",5169.5478534379
"6673",4856.69182233194
"6674",4577.02100614584
"6675",4272.40357332982
"6676",4343.85563656424
"6677",4085.65269241628
"6678",3931.8533069068
"6679",3922.84468608075
"6680",3911.4161754268
"6681",3852.21919351838
"6682",3929.55323302937
"6683",4013.35957348157
"6684",4191.1346287929
"6685",4411.16209462128
"6686",5004.10812636596
"6687",5436.19392133985
"6688",5589.95360273318
"6689",5784.35329390068
"6690",5753.90584807409
"6691",5541.77723671705
"6692",5748.47766953416
"6693",5660.08933805659
"6694",5577.80045229036
"6695",5686.77810577692
"6696",5554.07605450643
"6697",5528.25939890734
"6698",5477.37773633286
"6699",5485.84660580605
"6700",5687.91213802057
"6701",5658.65811833956
"6702",5648.885532157
"6703",5564.00955795425
"6704",5625.10901837624
"6705",5668.25547912476
"6706",5837.81714869558
"6707",5928.06588755208
"6708",6212.19083828293
"6709",6436.28681543253
"6710",6136.05589674516
"6711",5949.75266119411
"6712",5779.16165752817
"6713",5748.12172672354
"6714",5538.58878154598
"6715",5302.21578030905
"6716",5070.74146074642
"6717",4977.11013850174
"6718",4806.5841067133
"6719",4781.38011819147
"6720",5114.90615693556
"6721",4996.05131030911
"6722",4620.52628575685
"6723",4518.38635964668
"6724",4359.63222264891
"6725",4146.41709755453
"6726",4135.47277841976
"6727",4066.52202780945
"6728",4077.82690640144
"6729",4103.30966607776
"6730",4180.45530293583
"6731",4211.09435803091
"6732",4528.14563953976
"6733",4811.82939834977
"6734",5249.39521398489
"6735",5708.02699305708
"6736",5892.56657671026
"6737",6042.42191033378
"6738",6048.30503683055
"6739",5831.16094820845
"6740",5721.15028795744
"6741",5705.69503320138
"6742",5607.48562384169
"6743",5656.00542492898
"6744",5574.91495146996
"6745",5603.75995801188
"6746",5576.76685467713
"6747",5600.82878360408
"6748",5532.73032977663
"6749",5654.68521311865
"6750",5552.51769199985
"6751",5555.50427622991
"6752",5163.50239040146
"6753",5579.94105088769
"6754",5757.60122910767
"6755",5962.36963767759
"6756",6148.80529419014
"6757",6550.3403171291
"6758",6323.94013105705
"6759",6176.53885727349
"6760",5975.54988938743
"6761",5870.64647903927
"6762",5688.72702514581
"6763",5677.03864734531
"6764",5385.63963321153
"6765",5240.73664502655
"6766",5081.08062589547
"6767",5084.37126574867
"6768",5527.07312524985
"6769",4894.6258915862
"6770",5283.53374464885
"6771",4691.80924343817
"6772",4514.42722160929
"6773",4334.14867622256
"6774",4118.40641074029
"6775",4079.30041821872
"6776",4103.18554321446
"6777",4049.97707536631
"6778",3969.74870095442
"6779",3976.1217786447
"6780",4138.9331616026
"6781",4205.57158546983
"6782",4449.73993425874
"6783",4533.76884181699
"6784",4548.02986383151
"6785",4806.82770222594
"6786",4970.31013922714
"6787",5010.79023609613
"6788",5004.3955949044
"6789",4877.80740656173
"6790",4834.75567170688
"6791",4583.05819932301
"6792",4515.53714017289
"6793",4503.36329944375
"6794",4395.88192636844
"6795",4372.49740094651
"6796",4403.59179877882
"6797",4524.45513823246
"6798",4539.56316659968
"6799",4634.08494202629
"6800",4638.69244358492
"6801",4728.67706338705
"6802",4946.67503656549
"6803",5152.82398960141
"6804",5460.11677006461
"6805",5781.50203798229
"6806",5638.36489668945
"6807",5336.95808992726
"6808",5184.45223855533
"6809",5050.95547928938
"6810",4907.39987612183
"6811",4791.09274029054
"6812",4649.64904376614
"6813",4554.6357831349
"6814",4471.09104932898
"6815",4488.94466177581
"6816",5040.11079102096
"6817",4880.80566670374
"6818",4375.17197120259
"6819",4224.79581291618
"6820",4052.82501490934
"6821",3864.60096160226
"6822",3681.50199749274
"6823",3665.69041616793
"6824",3572.44783775615
"6825",3618.64460398557
"6826",3590.78354469992
"6827",3662.35175094758
"6828",3669.03013222758
"6829",3724.89920544751
"6830",3863.54080564987
"6831",3937.15463169708
"6832",3836.20378142664
"6833",4062.01381498104
"6834",4191.09929797071
"6835",4201.60784311217
"6836",4235.08530716967
"6837",4187.9298394249
"6838",4187.95589818176
"6839",4152.43749178193
"6840",4077.07768411847
"6841",4028.07927548158
"6842",4105.54650863323
"6843",4070.60725716428
"6844",4072.40682126963
"6845",4143.31641883662
"6846",4137.24748156391
"6847",4205.03120499241
"6848",4344.72449892205
"6849",4433.57081732164
"6850",4677.27908235363
"6851",4938.73185920609
"6852",5269.55938524869
"6853",5473.08833543058
"6854",5226.53120746155
"6855",5032.74945793413
"6856",4903.76182433118
"6857",4861.43362279042
"6858",4684.25379809168
"6859",4535.2479901785
"6860",4479.02571932045
"6861",4223.4783688638
"6862",4148.04284118797
"6863",4141.60732930081
"6864",4641.39312182582
"6865",5033.75821610689
"6866",3640.50030564063
"6867",4070.58129044788
"6868",3802.68276843309
"6869",3677.89242779827
"6870",3694.59645054293
"6871",3575.026619966
"6872",3576.76650230282
"6873",3523.59291901109
"6874",3598.93742527875
"6875",3730.69251231247
"6876",3870.54543010893
"6877",4161.88166717877
"6878",4626.06764462568
"6879",5114.11731071733
"6880",5380.13108576176
"6881",5743.80624227544
"6882",5689.32153339856
"6883",5482.72201745576
"6884",5492.2296816282
"6885",5376.88783210395
"6886",5399.56509235857
"6887",5378.43635622029
"6888",5369.04412796885
"6889",5356.66883552101
"6890",5329.19663170683
"6891",5264.66615349423
"6892",5351.78281354543
"6893",5493.39448176931
"6894",5211.22384690578
"6895",5687.79981184404
"6896",5646.71168652748
"6897",5801.83770274142
"6898",6026.17414221825
"6899",6309.07078091281
"6900",6459.02562493715
"6901",6706.06497862808
"6902",6395.52568265722
"6903",6148.39426063533
"6904",5960.10737268238
"6905",5773.02009483129
"6906",5562.38224024695
"6907",5496.76820978588
"6908",5199.959375834
"6909",5101.57358615907
"6910",4842.19099465715
"6911",4806.25670052737
"6912",5268.94742635804
"6913",5096.53339879356
"6914",4677.99709365189
"6915",4490.65200800511
"6916",4356.16327190558
"6917",4160.04334033244
"6918",4115.56525300277
"6919",4008.85285619744
"6920",4108.9131582816
"6921",4052.19629982648
"6922",4063.90108550237
"6923",4166.66530383371
"6924",4504.87877784808
"6925",4728.93103899623
"6926",5376.99483547122
"6927",5711.59839211226
"6928",6024.46954665742
"6929",6151.44385356234
"6930",6228.67787521024
"6931",6027.97704325027
"6932",6090.32568267959
"6933",5893.00932863351
"6934",5746.35722020779
"6935",5805.42986878975
"6936",5796.5732392682
"6937",5790.50719844309
"6938",5849.37419013409
"6939",5772.81024140068
"6940",5832.46729380254
"6941",5834.35940671913
"6942",5743.44621270075
"6943",5767.80544812558
"6944",5769.05568710455
"6945",5907.08736654629
"6946",5998.20942667286
"6947",6237.39076870503
"6948",6580.78852084435
"6949",6883.85205108071
"6950",6729.90508510733
"6951",6583.80333250828
"6952",6348.75600455312
"6953",6273.56824277476
"6954",6085.39855965466
"6955",5929.45178387121
"6956",5692.3979164316
"6957",5406.63868194901
"6958",5237.21624808217
"6959",5019.22872461743
"6960",5494.52976234243
"6961",5390.97224953283
"6962",4941.21863512473
"6963",4710.76596628966
"6964",4600.40515601478
"6965",4368.78895168688
"6966",4153.94367099564
"6967",4097.59870777767
"6968",4093.77156488426
"6969",4044.12195490772
"6970",4123.99186855275
"6971",4219.91497461882
"6972",4365.29124127441
"6973",4694.8865410064
"6974",5334.48754085886
"6975",5728.06865099447
"6976",5914.75010040584
"6977",6157.71828819379
"6978",6206.39946133216
"6979",6068.20034538808
"6980",5925.69430702112
"6981",5754.68579931518
"6982",5781.56665666105
"6983",5728.94669488006
"6984",5630.56295640021
"6985",5775.90841013902
"6986",5792.2693038769
"6987",5743.86237244987
"6988",5751.93661002129
"6989",5922.19439721353
"6990",5992.37680602349
"6991",5967.39551358849
"6992",6080.36016351923
"6993",6198.1979801511
"6994",6325.21200538798
"6995",6465.7392973611
"6996",6618.11061920148
"6997",6840.31971139634
"6998",6547.1322799886
"6999",6376.85425999281
"7000",6069.25362539487
"7001",6075.54261702456
"7002",5850.05088145137
"7003",5816.34779263278
"7004",5557.83481597621
"7005",5224.25214748307
"7006",5084.66937629981
"7007",5031.45547660332
"7008",5440.07656268098
"7009",5317.04759029323
"7010",4959.86313319446
"7011",4726.58611067704
"7012",4647.81074133582
"7013",4333.25690802397
"7014",4329.00730522964
"7015",4222.43363763906
"7016",4243.36643070194
"7017",4213.86198525766
"7018",4253.55652799241
"7019",4300.3731628552
"7020",4595.06892338819
"7021",4816.42121102302
"7022",5440.30276985464
"7023",5990.57233047762
"7024",6158.8090718153
"7025",6515.82156885232
"7026",6582.15169710991
"7027",6408.83510804687
"7028",6386.29657266931
"7029",6232.59857784562
"7030",6197.92029462854
"7031",6179.06262264622
"7032",6202.41755649003
"7033",6184.61855083554
"7034",6167.69631711278
"7035",6108.78450108179
"7036",6163.02558663268
"7037",6133.06393902091
"7038",6152.74920240727
"7039",6160.71534799829
"7040",6079.0328022301
"7041",6207.24345854717
"7042",6226.02524964489
"7043",6505.50513694773
"7044",6675.55596161921
"7045",7024.12402809018
"7046",6821.49223211406
"7047",6698.39455867571
"7048",6452.13853924729
"7049",6250.11624381393
"7050",5687.91732344008
"7051",5978.15591637459
"7052",5829.88719229955
"7053",5457.97444121256
"7054",5239.96978514757
"7055",5106.39880826909
"7056",5546.69513085091
"7057",5322.06295320916
"7058",4934.19439153347
"7059",4754.16729139471
"7060",4559.73702654267
"7061",4403.16234054597
"7062",4314.92684352535
"7063",4235.13013611117
"7064",4218.94906203684
"7065",4185.38389124163
"7066",4295.41374907566
"7067",4368.9760186963
"7068",4602.04672358276
"7069",4854.64029572008
"7070",5458.78195097368
"7071",5984.6268945661
"7072",6292.38085363898
"7073",6505.26665862546
"7074",6592.20575185208
"7075",6395.27840056539
"7076",6418.4720983367
"7077",6250.51896016166
"7078",6065.39886808467
"7079",5911.55517807958
"7080",5916.85312382562
"7081",5921.81265413878
"7082",5761.74099007491
"7083",5872.14490000825
"7084",5805.74096880151
"7085",5754.84503612285
"7086",5772.80377911761
"7087",5702.97888965165
"7088",5659.16585627497
"7089",5911.05408912072
"7090",5919.63834496415
"7091",6260.84127006546
"7092",6505.03762870016
"7093",6855.11027544758
"7094",6587.24678600473
"7095",6423.12732361526
"7096",6236.18365885682
"7097",6033.00190028968
"7098",5955.80986666833
"7099",5798.1407067747
"7100",5598.96332364921
"7101",5415.46264564662
"7102",5224.67185425353
"7103",5146.77577156685
"7104",5645.01452631775
"7105",4909.49213109663
"7106",5309.35426267345
"7107",4809.68828972085
"7108",4559.03107671653
"7109",4400.53149475626
