"","V1"
"21843",-463.344667967205
"21844",-527.055246339798
"21845",-550.983238332612
"21846",-579.586549995511
"21847",-626.571341919639
"21848",-662.903726138824
"21849",-613.238458058614
"21850",-544.548780405783
"21851",-295.334831032701
"21852",18.8171775442261
"21853",296.256109630802
"21854",497.499685927744
"21855",262.112187265118
"21856",127.55425302159
"21857",38.3279097667673
"21858",-110.16663343968
"21859",-240.653598321465
"21860",-330.683131568415
"21861",-319.319467951455
"21862",-296.431316969812
"21863",-310.006715042309
"21864",-355.819737365814
"21865",-362.079729188995
"21866",-382.294873087727
"21867",-455.280878655766
"21868",-532.542434923962
"21869",-589.850019441223
"21870",-627.428056673032
"21871",-607.862713836767
"21872",-680.829341530628
"21873",-743.031276037945
"21874",-783.83398730798
"21875",-863.671910809287
"21876",-867.500198090565
"21877",-930.360410403395
"21878",-851.528083421604
"21879",-897.711186158599
"21880",-960.171711451137
"21881",-1078.34775199849
"21882",-1122.96008836972
"21883",-1147.2950907415
"21884",-1202.86408616359
"21885",-1097.54770019463
"21886",-922.941477283677
"21887",-483.725787893947
"21888",-281.888185506456
"21889",134.282921300078
"21890",109.525408475058
"21891",39.7082031812338
"21892",-26.3656845063069
"21893",-98.1927506016
"21894",-202.231045046443
"21895",-239.586859796784
"21896",-331.826425681742
"21897",-375.40460428698
"21898",-427.494731872157
"21899",-443.59702713689
"21900",-417.197770736987
"21901",-372.448153767666
"21902",-277.630498178436
"21903",-370.580553017106
"21904",-281.237696004854
"21905",-306.799904885679
"21906",-377.56696212604
"21907",-533.863068191827
"21908",-622.138335737282
"21909",-643.45695273306
"21910",-654.587569128999
"21911",-636.818149066435
"21912",-584.222682762354
"21913",-597.01041781126
"21914",-615.38942649701
"21915",-680.575295519971
"21916",-727.472578460129
"21917",-687.351604905017
"21918",-766.036638900696
"21919",-766.313674841307
"21920",-721.657878161213
"21921",-708.972387700379
"21922",-671.522463758342
"21923",-687.242320016585
"21924",-693.786874180128
"21925",-646.697441680481
"21926",-624.449300481144
"21927",-671.950150085336
"21928",-708.26170211346
"21929",-740.421756440623
"21930",-755.750789306593
"21931",-753.734855159287
"21932",-730.284954032977
"21933",-630.881373292987
"21934",-425.819308142629
"21935",15.1212311368799
"21936",224.353062054184
"21937",177.175604238008
"21938",142.152232773011
"21939",73.6397239812377
"21940",-44.0584991721771
"21941",-128.538509690615
"21942",-178.6579245286
"21943",-251.922592831707
"21944",-352.2982929494
"21945",-427.739424476884
"21946",-568.218852333161
"21947",-678.736314695831
"21948",-734.877602676652
"21949",-725.593408986337
"21950",-736.365548514583
"21951",-759.429254758704
"21952",-732.123381572348
"21953",-694.245374703904
"21954",-730.394476677336
"21955",-755.994340261054
"21956",-810.894522846896
"21957",-810.658649772608
"21958",-784.554801181013
"21959",-733.570364432166
"21960",-714.478746188043
"21961",-715.188603919756
"21962",-706.20741342427
"21963",-728.950158761173
"21964",-726.52078492597
"21965",-758.289007190477
"21966",-798.678469769101
"21967",-811.174541924703
"21968",-840.951758879078
"21969",-837.712624400052
"21970",-768.921759074269
"21971",-685.212732457519
"21972",-581.43981393696
"21973",-457.643666664844
"21974",-368.89891258862
"21975",-463.212591690231
"21976",-594.345752793147
"21977",-609.035529932031
"21978",-617.501730694048
"21979",-633.429738299361
"21980",-631.129879209347
"21981",-568.381765110748
"21982",-427.479913656255
"21983",5.89634405467314
"21984",206.76050611587
"21985",-371.799879567924
"21986",-395.19564832993
"21987",-477.081893965915
"21988",-551.154509725458
"21989",-632.408884621824
"21990",-710.701951655467
"21991",-768.838876291514
"21992",-836.284753711618
"21993",-871.693301096326
"21994",-936.236701938757
"21995",-885.314014220312
"21996",-810.210350322606
"21997",-512.175725928983
"21998",-323.191280845517
"21999",-269.691575656535
"22000",-154.81479371877
"22001",-88.6577129274374
"22002",-162.018910833112
"22003",-238.021378342045
"22004",-335.0140143276
"22005",-397.659789181835
"22006",-458.926131904183
"22007",-454.099782740977
"22008",-432.653505496508
"22009",-418.495319264451
"22010",-429.332066168626
"22011",-419.678101520281
"22012",-412.936746711711
"22013",-415.777098774747
"22014",-455.822189261917
"22015",-495.756780569442
"22016",-518.954807055155
"22017",-494.718177839307
"22018",-481.910925286102
"22019",-492.966037353753
"22020",-459.837208667278
"22021",-463.964534647417
"22022",-414.822076742937
"22023",-526.116321863385
"22024",-670.507773380523
"22025",-758.033027688763
"22026",-755.311362733756
"22027",-823.32764027836
"22028",-837.891673693546
"22029",-781.882570119174
"22030",-667.194351386937
"22031",-206.30586166596
"22032",-29.0031250022939
"22033",-133.885571398587
"22034",-142.288683877189
"22035",-209.854553093441
"22036",-303.178632336016
"22037",-438.755880521574
"22038",-512.442810572636
"22039",-541.944178040848
"22040",-659.024678502957
"22041",-664.937639980701
"22042",-751.55486739396
"22043",-699.675050863889
"22044",-627.682945759325
"22045",-354.228221716794
"22046",-222.791683587236
"22047",-158.207568206276
"22048",-128.613746501691
"22049",-126.106695369992
"22050",-229.384702895545
"22051",-312.570482155315
"22052",-421.11266592507
"22053",-471.473970324694
"22054",-434.821581995938
"22055",-401.342010825751
"22056",-354.907802338861
"22057",-319.826769504471
"22058",-271.605560549442
"22059",-222.558349183147
"22060",-178.688287554627
"22061",-171.564315869682
"22062",-235.509321327848
"22063",-220.607934493794
"22064",-220.433970464078
"22065",-296.489231706204
"22066",-292.137656580066
"22067",-307.012151719464
"22068",-351.866343133085
"22069",-366.640270359312
"22070",-356.807951713862
"22071",-485.675843741743
"22072",-568.804432226997
"22073",-685.830308759005
"22074",-748.27275926467
"22075",-802.116666267738
"22076",-825.77187667716
"22077",-770.817543931908
"22078",-702.747748909579
"22079",-209.841407551424
"22080",-44.9846283736415
"22081",-182.276938523877
"22082",-226.253930801752
"22083",-303.757818241925
"22084",-380.284189064423
"22085",-435.728149627651
"22086",-484.846372750427
"22087",-565.043786281958
"22088",-666.285270435374
"22089",-730.424350146285
"22090",-811.033039450928
"22091",-771.31024972362
"22092",-683.040969638323
"22093",-516.575114113916
"22094",-359.393745168003
"22095",-245.631368604118
"22096",-255.126136018708
"22097",-242.87481658392
"22098",-326.176002162404
"22099",-427.652721006043
"22100",-458.653932352062
"22101",-478.342689953663
"22102",-482.886529139803
"22103",-435.872319416584
"22104",-409.872976733661
"22105",-341.796695161935
"22106",-274.050514572053
"22107",-260.449010723844
"22108",-180.495748081431
"22109",-127.860089286634
"22110",-159.565353947762
"22111",-179.496614860733
"22112",-188.228139018682
"22113",-266.762190296408
"22114",-266.363177806125
"22115",-318.064488118775
"22116",-345.920236192716
"22117",-399.270959360631
"22118",-393.891182401504
"22119",-544.187876815773
"22120",-673.822051654215
"22121",-800.330829902765
"22122",-815.034036826357
"22123",-921.617102041633
"22124",-858.290427112309
"22125",-793.433727502857
"22126",-695.841653284376
"22127",-226.893696568365
"22128",-104.776548810005
"22129",-210.190326663668
"22130",-275.871218796975
"22131",-361.362040263327
"22132",-475.058987245886
"22133",-540.157779792798
"22134",-582.815709928385
"22135",-738.138330004504
"22136",-812.691149815859
"22137",-878.528328738732
"22138",-978.522519886847
"22139",-887.173278124335
"22140",-820.866239806699
"22141",-608.751971490034
"22142",-460.912190567984
"22143",-407.082061720484
"22144",-312.100398697154
"22145",-332.864635862608
"22146",-373.674033083428
"22147",-420.252289189392
"22148",-510.54903633735
"22149",-409.228003305435
"22150",-398.357402316897
"22151",-335.624781404246
"22152",-286.403736439295
"22153",-156.403142571524
"22154",-41.4307216697125
"22155",-11.701732171704
"22156",6.9795783389618
"22157",3.04316389793166
"22158",-78.1349783878768
"22159",-105.340604324186
"22160",-151.248663399072
"22161",-203.162101228484
"22162",-229.846007674972
"22163",-282.834448827632
"22164",-323.782217697232
"22165",-345.830527961734
"22166",-333.054578805181
"22167",-468.162013954246
"22168",-583.314512273495
"22169",-651.949863915249
"22170",-681.188558430435
"22171",-768.216686606973
"22172",-783.545307838258
"22173",-748.554791840615
"22174",-632.44043913533
"22175",-159.58238825186
"22176",-57.3679728089646
"22177",-159.097947136229
"22178",-263.009132878717
"22179",-328.544973136137
"22180",-470.802286992747
"22181",-570.977412033522
"22182",-689.628252238964
"22183",-795.26096612283
"22184",-873.34166363552
"22185",-935.225098091097
"22186",-1003.88451011873
"22187",-945.020035465704
"22188",-871.517884538797
"22189",-701.829190910911
"22190",-528.536231759153
"22191",-449.374724121651
"22192",-434.384026479483
"22193",-391.762110120468
"22194",-434.208763832378
"22195",-468.248207181315
"22196",-504.630584692689
"22197",-534.320128966599
"22198",-549.085547325087
"22199",-541.214874002971
"22200",-480.682182007848
"22201",-468.7968143915
"22202",-396.666951527444
"22203",-349.108300800875
"22204",-301.125549027674
"22205",-300.489171535635
"22206",-308.723590563166
"22207",-337.814971094163
"22208",-381.138661488677
"22209",-395.397995782939
"22210",-421.758441676799
"22211",-471.554432381725
"22212",-489.041117182021
"22213",-520.760055062345
"22214",-469.286779420805
"22215",-637.529256991279
"22216",-793.249478324403
"22217",-850.785533827954
"22218",-888.858201774213
"22219",-915.453850035477
"22220",-918.983803356427
"22221",-807.528684979057
"22222",-637.684037032964
"22223",-203.930227660465
"22224",-8.75480800836613
"22225",345.453815677484
"22226",291.833521687628
"22227",225.553239530328
"22228",103.115981632771
"22229",19.9252543354996
"22230",-78.8769899409863
"22231",-155.297040786708
"22232",-250.701126658757
"22233",-377.644106768061
"22234",-495.29931499056
"22235",-543.266967642245
"22236",-583.8333429863
"22237",-541.249629722522
"22238",-576.998147399388
"22239",-645.214642660898
"22240",-609.638490815714
"22241",-571.967667195204
"22242",-590.801951846104
"22243",-559.365542809765
"22244",-576.20855031279
"22245",-592.395159892752
"22246",-628.994019062335
"22247",-688.893089521247
"22248",-538.166359040444
"22249",-494.82307276454
"22250",-391.771300522391
"22251",-434.326626556024
"22252",-403.193601982413
"22253",-400.942553922493
"22254",-336.89774395037
"22255",-217.945163986291
"22256",-215.959976984784
"22257",-378.945319303033
"22258",-451.566448753392
"22259",-503.95757652773
"22260",-588.473617834704
"22261",-558.355885609039
"22262",-609.47965531177
"22263",-723.152623940225
"22264",-831.236500605511
"22265",-895.969082669992
"22266",-889.170843856971
"22267",-882.22783609441
"22268",-780.751056893224
"22269",-587.220791092564
"22270",-373.932231363218
"22271",20.3346145428077
"22272",164.892566674538
"22273",68.3410472003784
"22274",84.4434337450821
"22275",64.6565051802158
"22276",-74.2163129815081
"22277",-159.371091190749
"22278",-259.765443846623
"22279",-385.405217536776
"22280",-497.05618804856
"22281",-678.072752414171
"22282",-851.727772986264
"22283",-841.6209853704
"22284",-893.838178109392
"22285",-957.430041335442
"22286",-969.878387363767
"22287",-1097.21844710974
"22288",-1049.88907184476
"22289",-930.787704731826
"22290",-833.813585707998
"22291",-776.890364950673
"22292",-677.067597260055
"22293",-659.808905378864
"22294",-687.882366853393
"22295",-676.775366444119
"22296",-703.561308212078
"22297",-662.448847024932
"22298",-587.045456074212
"22299",-560.56611681202
"22300",-584.314771624315
"22301",-606.461133172064
"22302",-636.128843055459
"22303",-656.603267923231
"22304",-632.958940380619
"22305",-531.798361575132
"22306",-398.586149475174
"22307",-313.555871013445
"22308",-156.861792953889
"22309",-57.6445758235895
"22310",-120.27883894386
"22311",-251.27161966822
"22312",-375.083964190933
"22313",-398.553003915245
"22314",-425.698543797951
"22315",-464.505964423673
"22316",-517.785589620673
"22317",-455.417028439557
"22318",-373.694795896182
"22319",12.301779548543
"22320",199.486198625039
"22321",-361.053988118019
"22322",-429.029613377169
"22323",-499.995768303441
"22324",-591.848343504438
"22325",-696.88272535115
"22326",-804.45584419886
"22327",-891.072862868233
"22328",-981.098873895362
"22329",-1046.08759181439
"22330",-1053.81119747326
"22331",-978.168746203475
"22332",-923.545347741545
"22333",-685.291015122853
"22334",-496.78688550246
"22335",-426.467516819333
"22336",-287.671089778549
"22337",-166.194379627598
"22338",-99.7359612673708
"22339",-96.9188229546062
"22340",-81.3918609131642
"22341",-91.9180428853979
"22342",-98.7647952214766
"22343",-34.9188555178735
"22344",32.0470150705769
"22345",47.9248000988955
"22346",39.807660092848
"22347",63.1812423896636
"22348",58.3422282456113
"22349",2.82152327711447
"22350",-40.1039014213002
"22351",-77.7188055972128
"22352",-134.997120962948
"22353",-141.940753992696
"22354",-141.413734403184
"22355",-120.349047509938
"22356",48.4996147085249
"22357",81.6921594734058
"22358",73.9545279796221
"22359",-130.919764040534
"22360",-245.091217317892
"22361",-363.896425605819
"22362",-400.654664212488
"22363",-536.450792260792
"22364",-537.894620484015
"22365",-495.065253389205
"22366",-444.256710169264
"22367",-16.8478323619302
"22368",97.6753586198129
"22369",-14.5865645960403
"22370",-56.4690824001163
"22371",-211.714282822344
"22372",-304.017616521599
"22373",-424.174039790979
"22374",-521.340062927939
"22375",-586.820438862465
"22376",-700.379860549498
"22377",-761.17165339311
"22378",-827.367619694826
"22379",-789.066446960474
"22380",-721.352887944674
"22381",-463.876609673843
"22382",-316.018414385816
"22383",-208.612536310827
"22384",-152.196843770281
"22385",-173.467811055006
"22386",-245.823723649264
"22387",-234.9872920294
"22388",-288.607146373789
"22389",-319.646000207024
"22390",-309.671037577773
"22391",-332.1687657824
"22392",-303.411727756888
"22393",-268.507733885157
"22394",-315.063429810077
"22395",-266.992986660342
"22396",-257.699554006415
"22397",-288.052069478696
"22398",-324.8734177033
"22399",-412.348226674551
"22400",-444.45030892107
"22401",-495.88146434666
"22402",-478.905628747091
"22403",-449.255706198831
"22404",-387.88532015415
"22405",-287.734507596943
"22406",-267.477284294014
"22407",-403.420104242556
"22408",-503.323450682609
"22409",-571.32391266284
"22410",-585.740773572378
"22411",-657.258913401026
"22412",-682.288176524612
"22413",-642.607713857954
"22414",-547.411603750961
"22415",-120.678759623796
"22416",30.7047125212739
"22417",-59.1607119453156
"22418",-116.610623315055
"22419",-208.587232115204
"22420",-325.086124062831
"22421",-392.902403016255
"22422",-484.592739299255
"22423",-545.462058269104
"22424",-671.575237650466
"22425",-743.185799894145
"22426",-807.865756558223
"22427",-761.614016537651
"22428",-672.21556603704
"22429",-462.820317505255
"22430",-265.409330496184
"22431",-283.117108353024
"22432",-239.781800217717
"22433",-229.60017280875
"22434",-269.670815543121
"22435",-289.016754229275
"22436",-379.886945665496
"22437",-424.444441171008
"22438",-474.056773645011
"22439",-501.210810168286
"22440",-480.279464269874
"22441",-467.470927604186
"22442",-476.992237630814
"22443",-418.35796770243
"22444",-428.771679880934
"22445",-436.602734410955
"22446",-520.674448508568
"22447",-527.071892580667
"22448",-564.669331239071
"22449",-602.96902597966
"22450",-603.835383541891
"22451",-606.601788128492
"22452",-605.122352335881
"22453",-523.637611137387
"22454",-487.422086960529
"22455",-614.882748957682
"22456",-643.780603837729
"22457",-729.352772248878
"22458",-709.219077124943
"22459",-787.164945755998
"22460",-753.200777384774
"22461",-693.406285160173
"22462",-596.876116843816
"22463",-138.489762240179
"22464",-34.233910509608
"22465",-94.0086760094382
"22466",-190.950245119869
"22467",-239.001430614638
"22468",-338.558426397842
"22469",-449.416950248311
"22470",-543.434291925194
"22471",-617.616001521146
"22472",-703.427586578525
"22473",-762.423204224698
"22474",-822.475505333751
"22475",-784.984042534904
"22476",-694.434449951747
"22477",-481.077291920773
"22478",-385.794283615076
"22479",-291.520587506669
"22480",-226.195015138854
"22481",-233.614998678209
"22482",-227.179795799008
"22483",-301.213103145594
"22484",-380.964550694818
"22485",-539.697865051975
"22486",-577.98125627336
"22487",-569.002270231819
"22488",-610.334500644802
"22489",-555.986820515031
"22490",-581.066949570623
"22491",-547.390144115403
"22492",-558.260649605822
"22493",-555.948509885116
"22494",-575.27772573347
"22495",-617.234050848097
"22496",-671.992432618043
"22497",-710.155814566014
"22498",-718.789284466249
"22499",-723.126906330244
"22500",-710.123471094954
"22501",-640.320190372986
"22502",-608.792261289689
"22503",-777.747325520225
"22504",-858.247059885005
"22505",-938.229252498593
"22506",-898.614390881152
"22507",-911.788563800023
"22508",-941.562828630041
"22509",-878.817553080969
"22510",-764.248035672575
"22511",-333.434412940598
"22512",-201.664016516954
"22513",-331.437598754527
"22514",-390.691979323367
"22515",-459.170599362878
"22516",-579.870275998468
"22517",-636.487344866995
"22518",-758.479708008168
"22519",-845.053522001933
"22520",-945.874894872702
"22521",-1042.5985780164
"22522",-1181.09781015133
"22523",-1257.17272512376
"22524",-1362.4095314426
"22525",-1362.25936079637
"22526",-1435.80448848293
"22527",-1528.88062966677
"22528",-1451.92714096831
"22529",-1442.84199181862
"22530",-1447.12496915849
"22531",-1436.30029071472
"22532",-1402.91809918152
"22533",-1374.64262533594
"22534",-1346.04257468475
"22535",-1297.00597965656
"22536",-1263.80691145977
"22537",-1212.15471135586
"22538",-1210.65755793666
"22539",-1232.73115681315
"22540",-1305.78019303588
"22541",-1403.1751401755
"22542",-1468.74041872145
"22543",-1524.8621919182
"22544",-1523.31580639225
"22545",-1472.50459445798
"22546",-1451.59402210043
"22547",-1368.41852082301
"22548",-1193.13323821439
"22549",-1075.5797315683
"22550",-1096.43353260354
"22551",-1208.00260638154
"22552",-1234.84894178992
"22553",-1269.11062758227
"22554",-1197.0084403839
"22555",-1194.12874643273
"22556",-1131.78286884295
"22557",-1005.15142923686
"22558",-805.329968137214
"22559",-357.998852080623
"22560",-151.145630623714
"22561",275.741291571914
"22562",238.499794371091
"22563",171.698808849299
"22564",50.1413489880051
"22565",-26.1690773226687
"22566",-126.290516124766
"22567",-212.729255478513
"22568",-321.151522321436
"22569",-406.112174351772
"22570",-515.584543945611
"22571",-598.268845924942
"22572",-659.051357069896
"22573",-663.683264605671
"22574",-696.346886617605
"22575",-740.677968291336
"22576",-684.315883491717
"22577",-631.458606112907
"22578",-625.105914773054
"22579",-639.882006096745
"22580",-702.436988901492
"22581",-746.335047325939
"22582",-750.544827493195
"22583",-765.254289722938
"22584",-722.837420415718
"22585",-721.203463354878
"22586",-725.360487018449
"22587",-736.22407430634
"22588",-751.498775003779
"22589",-754.354914908748
"22590",-793.616754283397
"22591",-807.770283744395
"22592",-780.090664953158
"22593",-716.98103298303
"22594",-645.206644373812
"22595",-587.201709051402
"22596",-456.021140972053
"22597",-354.106251825879
"22598",-370.432315838748
"22599",-485.907028784043
"22600",-542.592098558237
"22601",-553.325321318827
"22602",-511.527169594417
"22603",-481.283694128198
"22604",-408.005891256837
"22605",-275.574044652463
"22606",-79.5833458351535
"22607",366.586198591346
"22608",509.447409810641
"22609",393.399711112294
"22610",337.006481239277
"22611",227.924500165421
"22612",107.957194498066
"22613",-3.99150512949473
"22614",-117.979212042426
"22615",-193.31177176464
"22616",-304.154959030976
"22617",-432.163169829457
"22618",-556.709265479373
"22619",-639.892980566121
"22620",-736.900102616824
"22621",-782.081320764779
"22622",-800.218446331703
"22623",-862.046709252093
"22624",-802.004959826082
"22625",-727.690640257086
"22626",-653.602989530414
"22627",-605.165656884849
"22628",-591.928196190776
"22629",-585.854229272067
"22630",-581.911832766348
"22631",-605.288390536276
"22632",-651.45730575532
"22633",-663.427232414169
"22634",-742.505642837637
"22635",-821.907517622084
"22636",-854.936798308088
"22637",-914.663196721244
"22638",-975.710353638013
"22639",-997.463634893751
"22640",-1003.99757228904
"22641",-991.714666180757
"22642",-959.97953375432
"22643",-905.025741171484
"22644",-792.807554435433
"22645",-631.06563332408
"22646",-598.574596418481
"22647",-665.641480344395
"22648",-714.727330577633
"22649",-729.169277815389
"22650",-718.487126316614
"22651",-692.766255981319
"22652",-627.816989962565
"22653",-516.418936646849
"22654",-362.866610396622
"22655",78.2606609691611
"22656",275.976378815095
"22657",-302.031905693139
"22658",-325.375024638536
"22659",-380.508068573291
"22660",-491.026927518295
"22661",-578.226987264994
"22662",-677.565177602702
"22663",-748.8466607959
"22664",-834.736528835336
"22665",-930.488495722081
"22666",-1036.27474177844
"22667",-1106.89432182563
"22668",-1150.33234509879
"22669",-1142.73882413994
"22670",-1181.89489562798
"22671",-1221.23511702974
"22672",-1208.69766859514
"22673",-1177.47932512333
"22674",-1193.57866107953
"22675",-1206.71866429547
"22676",-1216.34823058106
"22677",-1186.73032727551
"22678",-1214.93238033679
"22679",-1209.94112698008
"22680",-1196.12932799063
"22681",-1149.7049994536
"22682",-1156.97498049543
"22683",-1120.35362344159
"22684",-1104.54424670959
"22685",-1142.11594436825
"22686",-1138.39174501793
"22687",-1135.85640811455
"22688",-1111.08386508702
"22689",-1085.67602213828
"22690",-1019.9969087268
"22691",-960.079509916742
"22692",-850.077517450595
"22693",-699.431023879148
"22694",-754.614087791803
"22695",-927.933193251496
"22696",-999.648840794847
"22697",-1028.29762399346
"22698",-1022.99881798272
"22699",-1044.13728172427
"22700",-1048.72282580459
"22701",-988.134554588732
"22702",-859.766487144215
"22703",-385.497464891761
"22704",-200.713509138987
"22705",-301.914047163041
"22706",-343.134559273184
"22707",-411.817133424121
"22708",-536.657220216374
"22709",-639.449775891133
"22710",-768.951310707543
"22711",-851.266577567257
"22712",-944.660269408924
"22713",-1054.78571163017
"22714",-1082.61470653787
"22715",-1010.64594165364
"22716",-918.664169761202
"22717",-607.819057922136
"22718",-362.491408426412
"22719",-265.915455564467
"22720",-134.629067727079
"22721",-149.728719289886
"22722",-232.312695829514
"22723",-251.903707927147
"22724",-330.250385876802
"22725",-378.41544332968
"22726",-413.066064472225
"22727",-473.888756749111
"22728",-542.356063256656
"22729",-527.975794548902
"22730",-546.5545964506
"22731",-513.706640283266
"22732",-515.335075821052
"22733",-522.608840908995
"22734",-557.050820398901
"22735",-565.54564252153
"22736",-586.967120054199
"22737",-569.517053157363
"22738",-577.559377898124
"22739",-567.526998633416
"22740",-484.073539105423
"22741",-346.139036602289
"22742",-413.59750720286
"22743",-577.255405229337
"22744",-693.373214256738
"22745",-777.687523679859
"22746",-830.317617245272
"22747",-846.248375309065
"22748",-860.189642629011
"22749",-867.32057050678
"22750",-749.635237692574
"22751",-315.412558021642
"22752",-161.738637914333
"22753",-228.313002435764
"22754",-304.571242320778
"22755",-394.355568551758
"22756",-491.261567310285
"22757",-555.284342932635
"22758",-648.280566228826
"22759",-694.555163054151
"22760",-820.673011642427
"22761",-894.387634964615
"22762",-965.671045106962
"22763",-925.122151508059
"22764",-856.025940922708
"22765",-640.232326362673
"22766",-453.222367954675
"22767",-341.330569627367
"22768",-223.995081114753
"22769",-271.012669742668
"22770",-334.381925543592
"22771",-393.225874951786
"22772",-503.393475403467
"22773",-591.447778865439
"22774",-592.456318895346
"22775",-552.605963243039
"22776",-543.369626117063
"22777",-444.555499862342
"22778",-508.970622638719
"22779",-333.829568510444
"22780",-322.135900261091
"22781",-269.058978867953
"22782",-260.522122288961
"22783",-329.510401685488
"22784",-348.198082432315
"22785",-364.787426799691
"22786",-379.442842311422
"22787",-421.097713966406
"22788",-380.306155164641
"22789",-336.608701696828
"22790",-441.27987681624
"22791",-664.326650511561
"22792",-796.51003033842
"22793",-899.66713780292
"22794",-978.517796705764
"22795",-1052.947435215
"22796",-1102.1664534614
"22797",-1071.55456549275
"22798",-943.606419976805
"22799",-565.001507640999
"22800",-426.926518570939
"22801",-549.481568063294
"22802",-616.802843450513
"22803",-628.133158462447
"22804",-757.368707974443
"22805",-847.905210744526
"22806",-900.799957521495
"22807",-997.058499398104
"22808",-1068.84634492555
"22809",-1098.61765225205
"22810",-1196.14507328199
"22811",-1209.52816168193
"22812",-1176.7525526286
"22813",-995.668811514633
"22814",-740.458654585864
"22815",-647.457245392051
"22816",-528.103396566329
"22817",-538.194541374312
"22818",-575.029938600072
"22819",-595.233286005833
"22820",-659.054214697839
"22821",-672.456452419453
"22822",-622.508210375534
"22823",-525.597035596348
"22824",-421.396522967292
"22825",-339.015546668287
"22826",-245.161827614388
"22827",-127.650623305963
"22828",-95.1861804055088
"22829",-197.038543972505
"22830",-233.731716011496
"22831",-223.351451455443
"22832",-277.772698938024
"22833",-343.098403234094
"22834",-532.793653383175
"22835",-494.592514668345
"22836",-438.84977930903
"22837",-360.606660209223
"22838",-578.238355795614
"22839",-659.052509053194
"22840",-749.010798122129
"22841",-841.851012445174
"22842",-866.593640882324
"22843",-920.924773546038
"22844",-952.85546916915
"22845",-920.966096826774
"22846",-829.551956413534
"22847",-487.393185849218
"22848",-405.677118159373
"22849",-533.604507096902
"22850",-562.012173746685
"22851",-615.543560665381
"22852",-716.095486408263
"22853",-810.664288051556
"22854",-895.40786908103
"22855",-921.132387533063
"22856",-1010.40395289695
"22857",-1026.67731804205
"22858",-1033.12572317073
"22859",-1005.14930361795
"22860",-913.734269395232
"22861",-707.83175370008
"22862",-535.124033345337
"22863",-400.646825025098
"22864",-273.43948689207
"22865",-220.499989922307
"22866",-159.328122608415
"22867",-111.648104237916
"22868",-175.41007907428
"22869",-227.878279472177
"22870",-214.221412524947
"22871",-141.227512255445
"22872",-110.270651475091
"22873",-96.5601730573535
"22874",-88.704257213255
"22875",-95.3186111821742
"22876",-119.207921650975
"22877",-176.642663834779
"22878",-222.947259876546
"22879",-395.307874680448
"22880",-362.499856544012
"22881",-396.626539457398
"22882",-381.353391090999
"22883",-464.614844643421
"22884",-414.066049402706
"22885",-405.648564373731
"22886",-469.637922991897
"22887",-620.342092044232
"22888",-706.42306215179
"22889",-768.918923808485
"22890",-782.650455390419
"22891",-844.304024890511
"22892",-873.690957186958
"22893",-807.191875677624
"22894",-691.80232266128
"22895",-296.202666464485
"22896",-112.880458438513
"22897",315.775894951726
"22898",257.004271762592
"22899",197.57360124861
"22900",88.5868955687242
"22901",2.14766077823242
"22902",-135.002151004017
"22903",-181.268829686625
"22904",-279.518604061088
"22905",-383.906333689308
"22906",-548.205352815958
"22907",-578.115878140124
"22908",-641.02418832548
"22909",-604.281472490206
"22910",-620.870050614886
"22911",-660.325669793169
"22912",-606.987705802044
"22913",-531.154134453522
"22914",-488.524736293965
"22915",-438.423709880512
"22916",-487.701165971213
"22917",-467.421290651902
"22918",-428.752731999749
"22919",-406.783452295355
"22920",-366.187439906475
"22921",-376.673940591446
"22922",-455.251024808743
"22923",-473.334277446189
"22924",-506.628250283117
"22925",-540.403271118687
"22926",-557.283602222124
"22927",-647.255236224081
"22928",-661.193336806006
"22929",-700.001041069171
"22930",-683.543607584461
"22931",-622.655248319055
"22932",-549.990879274782
"22933",-437.091814192609
"22934",-464.533329357935
"22935",-602.623122608007
"22936",-683.822903909913
"22937",-727.170471498035
"22938",-709.986299983701
"22939",-690.056442199383
"22940",-619.991896574562
"22941",-491.572948885791
"22942",-296.194792756504
"22943",125.662563097143
"22944",315.811937736788
"22945",243.65275233196
"22946",199.34838349348
"22947",115.255609060119
"22948",-19.2221465022076
"22949",-110.480954706445
"22950",-205.578431030959
"22951",-297.120423157603
"22952",-412.872707983847
"22953",-553.189683667715
"22954",-647.244213703375
"22955",-705.336034853528
"22956",-808.450936833337
"22957",-833.639610964737
"22958",-890.68387076557
"22959",-1008.21894837085
"22960",-996.483696288065
"22961",-972.875558929737
"22962",-932.493777499082
"22963",-895.662003455729
"22964",-862.929792896063
"22965",-865.460769875447
"22966",-833.823013267677
"22967",-839.203909176463
"22968",-794.576863021146
"22969",-752.550531043036
"22970",-725.832387822588
"22971",-714.637416216053
"22972",-728.469560028745
"22973",-737.798533355867
"22974",-729.647979248218
"22975",-765.403265818406
"22976",-751.038927151583
"22977",-725.157465891093
"22978",-706.223501514448
"22979",-652.670602479368
"22980",-507.453037090531
"22981",-370.111467429138
"22982",-463.420514386481
"22983",-591.187216900984
"22984",-664.872622766204
"22985",-730.813865000076
"22986",-742.730750187658
"22987",-740.608660558266
"22988",-720.057921598456
"22989",-633.258144032083
"22990",-451.503844563492
"22991",-15.9743533542878
"22992",165.043828607058
"22993",-385.361749862802
"22994",-419.901923203559
"22995",-511.631784329832
"22996",-583.347225623462
"22997",-657.343635244351
"22998",-739.977945352145
"22999",-794.15532058531
"23000",-856.040855312932
