"","V1"
"97074",6559.91332245546
"97075",6188.99941010337
"97076",5910.36059172391
"97077",5527.68324074619
"97078",4902.87322196429
"97079",5156.32930557455
"97080",4792.66578095714
"97081",4769.20231713533
"97082",4940.51437786347
"97083",4949.08315679098
"97084",5136.00930887886
"97085",5126.46232087116
"97086",4965.81225457507
"97087",5044.92792995631
"97088",5136.10276580972
"97089",5411.68650437938
"97090",5771.69383031622
"97091",6254.31579958171
"97092",6530.78842695628
"97093",6927.22716273137
"97094",6682.16593530279
"97095",6501.8894909736
"97096",6303.51081289427
"97097",6278.23595943195
"97098",6027.94769165677
"97099",5848.79992139109
"97100",5747.34140494571
"97101",5445.64435150106
"97102",5239.67157486877
"97103",5115.31607056503
"97104",5533.67292425307
"97105",4813.16765504812
"97106",4766.95187189834
"97107",4495.1019906344
"97108",4435.32193640126
"97109",4242.47625231695
"97110",4162.55636470492
"97111",4145.74861373256
"97112",4067.40012023243
"97113",4146.11477354339
"97114",4192.357013209
"97115",4216.47562916131
"97116",4540.52822005656
"97117",4795.15581280612
"97118",5291.96665627451
"97119",5546.51422827478
"97120",5703.4844653569
"97121",6012.05618344356
"97122",6243.79177603848
"97123",6440.73897657417
"97124",6317.12894350961
"97125",6085.33452396658
"97126",6022.675752166
"97127",5837.12981684049
"97128",5834.69916262959
"97129",5727.1758622604
"97130",5778.84664781642
"97131",5772.89549845706
"97132",5926.72649978665
"97133",5903.3127460113
"97134",5783.28708246197
"97135",5742.39298178937
"97136",5423.67184761788
"97137",5641.74755580522
"97138",6041.29515020709
"97139",6373.2080856958
"97140",6668.7924281657
"97141",6897.36860232857
"97142",6738.32390682808
"97143",6640.24228545656
"97144",6266.59820563585
"97145",6195.03310355862
"97146",5877.51387165726
"97147",5766.89167411244
"97148",5610.6290349074
"97149",5442.50884827065
"97150",5179.2538047518
"97151",5029.06064538308
"97152",5359.08217832431
"97153",4677.25386218622
"97154",5034.71908532664
"97155",4603.48738569478
"97156",4514.93947305893
"97157",4324.87733926537
"97158",4234.22890447079
"97159",4192.3943716095
"97160",4098.7053949638
"97161",4059.37184062228
"97162",4079.81995714373
"97163",4003.35467634466
"97164",4212.40350009402
"97165",4305.12310098672
"97166",4551.29945363533
"97167",4698.80092373668
"97168",4757.86162015708
"97169",5051.35762356707
"97170",5254.75559204133
"97171",5381.48429101159
"97172",5595.57776200958
"97173",5610.51335460508
"97174",5527.41228888102
"97175",5408.20722244863
"97176",5536.04452291597
"97177",5422.97614155289
"97178",5374.86380339229
"97179",5403.7613426413
"97180",5279.92894330525
"97181",5520.89974202063
"97182",5580.65388869766
"97183",5601.84972717668
"97184",5714.10867250459
"97185",5902.41599682111
"97186",5949.87516909746
"97187",6078.56254795618
"97188",6294.84613678714
"97189",6649.73464857327
"97190",6472.7754130639
"97191",6273.99017762917
"97192",6035.15600310777
"97193",5848.9912402055
"97194",5718.19023354096
"97195",5507.96343182466
"97196",5419.43814445444
"97197",5236.42112440687
"97198",5018.16346022724
"97199",4904.02064935217
"97200",5168.72749853414
"97201",4962.95813436007
"97202",4714.8339041143
"97203",4555.38943127588
"97204",4491.46327519795
"97205",4282.28066643037
"97206",4162.1517657145
"97207",4089.94565132405
"97208",4080.9929015483
"97209",3964.81140585649
"97210",4000.55297107508
"97211",4043.63309136645
"97212",4178.55688036544
"97213",4206.83154092903
"97214",4378.93859449907
"97215",4426.60713456772
"97216",4563.05193564024
"97217",4812.06202915893
"97218",4952.95242587933
"97219",5004.72005414597
"97220",4816.43797971921
"97221",4741.71319608811
"97222",4706.13010439413
"97223",4665.64306841634
"97224",4654.116653816
"97225",4754.87227626035
"97226",4643.23481313536
"97227",4670.84319342288
"97228",4766.93240457638
"97229",4947.93792827216
"97230",5043.0126719787
"97231",5132.00552277158
"97232",5371.51328199739
"97233",5581.31286207069
"97234",5944.2158560681
"97235",6239.95553250012
"97236",6575.36865379793
"97237",6922.57480876713
"97238",6753.37129193261
"97239",6537.73350116086
"97240",6236.43027081637
"97241",6111.06925777139
"97242",5780.63481796873
"97243",5710.62071520916
"97244",5503.16991252964
"97245",5264.97207727088
"97246",5065.50167125015
"97247",4941.29783900897
"97248",5255.38608116582
"97249",5452.08139002633
"97250",4621.99116523433
"97251",4719.95192067019
"97252",4593.83761543273
"97253",4485.55473527523
"97254",4297.9583104337
"97255",4296.65318991822
"97256",4259.10352901267
"97257",4286.22375822199
"97258",4341.65714983164
"97259",4397.81572463713
"97260",4659.98462174535
"97261",4916.05461688505
"97262",5383.85256444648
"97263",5697.92115057766
"97264",5938.05969899358
"97265",6379.21079571267
"97266",6554.35725931273
"97267",6653.5760910033
"97268",6454.66730090132
"97269",6222.15863992083
"97270",5982.61498391093
"97271",5998.59528687508
"97272",5977.31348995371
"97273",5958.11588476098
"97274",5982.10046168777
"97275",5918.82020617681
"97276",6021.29248204418
"97277",6077.98558827789
"97278",6201.47419195563
"97279",6194.42151504653
"97280",6204.6626890966
"97281",6197.94774853704
"97282",6341.15001013926
"97283",6653.26208918767
"97284",7058.29886576975
"97285",7299.51231490787
"97286",7014.55419368718
"97287",6876.66585233245
"97288",6599.7126629039
"97289",6455.54981898831
"97290",6202.47637851452
"97291",5913.65391835286
"97292",5889.50984986367
"97293",5556.90963130123
"97294",5335.90296212574
"97295",5129.40836541836
"97296",5365.86768006581
"97297",5075.49111040676
"97298",4878.44396415209
"97299",4716.51715515602
"97300",4598.90552604814
"97301",4343.94095203928
"97302",4035.6150973085
"97303",4017.95019875031
"97304",4249.68682014203
"97305",4263.80431407306
"97306",4300.62467155237
"97307",4443.03607735727
"97308",4724.21315315086
"97309",4965.97563318553
"97310",5542.82501031174
"97311",5755.09060857957
"97312",6069.21548545575
"97313",6275.00324923062
"97314",6596.508369396
"97315",6786.11609934196
"97316",6802.37706861418
"97317",6688.19934857212
"97318",6732.54687405825
"97319",6687.22085548551
"97320",6599.5529716641
"97321",6643.53019120309
"97322",6845.44495834144
"97323",6754.97616497055
"97324",7002.85143326903
"97325",7049.13972758751
"97326",7094.94500493374
"97327",6742.82366275122
"97328",6816.21074217608
"97329",6890.75812446855
"97330",7013.72375838127
"97331",7077.31141106859
"97332",7426.96272082623
"97333",7703.33925254879
"97334",7421.41612012198
"97335",7219.65546631431
"97336",6888.96889327545
"97337",6798.0729806161
"97338",6511.36477348819
"97339",6310.88485937292
"97340",6140.00499263524
"97341",5774.46017683827
"97342",5464.95783622859
"97343",5379.31738062218
"97344",5585.54746407753
"97345",5429.34470254001
"97346",5147.68319990826
"97347",4953.45998327691
"97348",4887.57745748619
"97349",4701.8244338576
"97350",4634.20399073188
"97351",4581.76687520656
"97352",4503.75310865577
"97353",4490.29634739517
"97354",4577.2130344306
"97355",4761.77072391466
"97356",4912.0167615555
"97357",5140.22639386128
"97358",5706.0041344478
"97359",6182.24598227778
"97360",6364.23375288091
"97361",6831.09344636103
"97362",7005.15766307496
"97363",6922.95541806073
"97364",6780.05612138366
"97365",6399.86994121508
"97366",6373.43851104893
"97367",6027.94102469222
"97368",5788.20264168914
"97369",5757.06852481854
"97370",5899.62136236991
"97371",5817.14552664748
"97372",6009.13002825572
"97373",5885.28562004864
"97374",5650.83703482227
"97375",5711.17614602272
"97376",6030.80695636332
"97377",6239.40226955335
"97378",6582.20969148068
"97379",6873.82462516456
"97380",7267.40813160324
"97381",7537.3935570463
"97382",7381.46688192718
"97383",7076.93324320511
"97384",6888.04686212736
"97385",6733.64518566341
"97386",6441.12887376738
"97387",6274.6397352196
"97388",6053.89814765059
"97389",5756.22450616238
"97390",5471.78602661517
"97391",5219.30239151446
"97392",5544.22656279461
"97393",5339.08744010456
"97394",5182.54685872399
"97395",5070.64908941983
"97396",4924.38270256372
"97397",4767.19582347712
"97398",4709.36946114147
"97399",4663.07143434371
"97400",4627.30123292656
"97401",4593.16814560705
"97402",4714.71291402194
"97403",4723.39706220997
"97404",5026.95722307953
"97405",5166.33721329873
"97406",5681.01136889418
"97407",6058.95375714963
"97408",6361.20265640712
"97409",6757.61322053028
"97410",6892.97057067161
"97411",6864.80801155102
"97412",6629.80669603628
"97413",6454.72149986411
"97414",6346.17241827504
"97415",6156.77770964931
"97416",6102.13222356549
"97417",6238.2079161208
"97418",6210.37318906399
"97419",6291.49872152269
"97420",6296.67604486025
"97421",6227.38549817286
"97422",6220.40748573217
"97423",6505.70131447885
"97424",6648.31387003449
"97425",6774.70578535694
"97426",6881.78853096036
"97427",7191.42994596388
"97428",7417.03349800563
"97429",7661.7359023361
"97430",7499.91336023723
"97431",7345.65141884308
"97432",7128.66158999013
"97433",6845.27867248265
"97434",6603.15885034662
"97435",6328.10701546603
"97436",6041.34430468362
"97437",5663.25605459877
"97438",5392.10463891258
"97439",5226.14846275787
"97440",5398.47237247603
"97441",5205.56711137367
"97442",4977.86833724277
"97443",4838.34590859379
"97444",4720.75283169072
"97445",4612.57494083602
"97446",4543.97957785601
"97447",4474.88979834143
"97448",4520.55941317574
"97449",4578.31909704978
"97450",4704.12365317785
"97451",4750.56578456077
"97452",4930.53482312971
"97453",5189.38799546027
"97454",5735.1678337256
"97455",6088.65104742868
"97456",6435.96609431424
"97457",6748.54947091554
"97458",6831.62859886213
"97459",6918.56020960027
"97460",6742.9621301056
"97461",6424.82629078115
"97462",6172.6842641288
"97463",6043.33618756927
"97464",6158.22527665832
"97465",6252.60486187967
"97466",6394.35511832272
"97467",6489.90752681754
"97468",6439.57534919227
"97469",6429.86739183257
"97470",6420.77840311312
"97471",6444.50426249735
"97472",6554.89526012275
"97473",6629.38823394047
"97474",6748.62485728255
"97475",6950.02553199848
"97476",7163.97348313416
"97477",7316.24328228184
"97478",7359.82949429822
"97479",7083.84685692192
"97480",6740.85535720861
"97481",6580.4197287525
"97482",6426.24112971118
"97483",6205.19408790979
"97484",5925.43141129124
"97485",5726.85836015084
"97486",5429.01882651775
"97487",5270.19424202742
"97488",5601.09524857374
"97489",4973.87303189187
"97490",5326.0230330185
"97491",4959.53341895285
"97492",4808.83707467802
"97493",4523.38297931729
"97494",4445.0919669965
"97495",4314.21157951771
"97496",4238.82158714444
"97497",4207.94885264462
"97498",4203.39227468038
"97499",4155.49627189977
"97500",4331.83218047619
"97501",4371.60417847426
"97502",4699.22360289793
"97503",4682.20959530399
"97504",4828.4932787277
"97505",5173.34733293832
"97506",5320.57371163382
"97507",5332.30016424203
"97508",5422.13966829697
"97509",5285.63544371953
"97510",5327.23794472259
"97511",5544.05287535024
"97512",5566.02296893898
"97513",5545.54803258684
"97514",5236.88908581771
"97515",4878.80679296049
"97516",5083.08864088696
"97517",4826.8505204645
"97518",4906.66322893993
"97519",4983.02650740863
"97520",5124.35631425928
"97521",5290.11535863211
"97522",5602.06268236278
"97523",6098.2938479774
"97524",6414.36337300371
"97525",6680.01054740591
"97526",6469.60157388429
"97527",6378.90800640568
"97528",6138.94964631423
"97529",6092.88823935505
"97530",5800.79564695434
"97531",5732.72096371759
"97532",5539.44256935982
"97533",5454.6601363218
"97534",5116.63506383751
"97535",5035.21378750035
"97536",5317.22748124182
"97537",5101.51021391028
"97538",4878.71292621916
"97539",4692.14798968139
"97540",4646.15919762423
"97541",4461.16574321731
"97542",4278.92243706897
"97543",4230.82328638928
"97544",4240.35316006437
"97545",4201.00286079928
"97546",4209.56674979669
"97547",4158.4334412505
"97548",4189.05374396227
