"","V1"
"97446",4522.73952377359
"97447",4455.67025660826
"97448",4480.88420771012
"97449",4583.40086238584
"97450",4691.76031381306
"97451",4760.20816785917
"97452",4885.98593404294
"97453",5220.84981916689
"97454",5801.293206799
"97455",6301.27164405635
"97456",6526.73424615141
"97457",6863.0798283359
"97458",6950.45985012592
"97459",6941.17465609063
"97460",6809.59014634695
"97461",6373.77531759812
"97462",6084.98941936
"97463",6017.52488764958
"97464",6195.50660009507
"97465",6398.48993244079
"97466",6491.44628648616
"97467",6596.11848974998
"97468",6505.44777834958
"97469",6413.28670976585
"97470",6432.56711476477
"97471",6447.65282488928
"97472",6566.06916347749
"97473",6674.30583889089
"97474",6759.10229496198
"97475",6983.13233374379
"97476",7238.16758326687
"97477",7393.24626776305
"97478",7410.08526523231
"97479",7094.30090564934
"97480",6610.91155082005
"97481",6468.14304454679
"97482",6441.09692703332
"97483",6219.2745890469
"97484",5906.99734099417
"97485",5689.82331056212
"97486",5446.17621451157
"97487",5230.57257680378
"97488",5643.55143455845
"97489",5255.03763412892
"97490",5247.59581373351
"97491",5226.80963986576
"97492",4642.2016463454
"97493",4519.15520473485
"97494",4353.6382405069
"97495",4327.74723607366
"97496",4189.65571089728
"97497",4171.54114582925
"97498",4170.5663901903
"97499",4118.64920929572
"97500",4260.93038643797
"97501",4417.48978431924
"97502",4652.46905269934
"97503",4797.10756580674
"97504",4743.08818721908
"97505",5213.42366050789
"97506",5468.70177022134
"97507",5365.71100012164
"97508",5411.78558037579
"97509",5346.22947405181
"97510",5276.30672454888
"97511",5616.27158875545
"97512",5720.18246636281
"97513",5574.10560618324
"97514",5252.1612386197
"97515",4744.56565598123
"97516",4948.26745236225
"97517",4987.36318512747
"97518",4756.05575237129
"97519",5025.46643582352
"97520",5127.29287242671
"97521",5310.00638968276
"97522",5621.04781278868
"97523",6189.44984414514
"97524",6589.85742335206
"97525",6746.6371223268
"97526",6534.35084512688
"97527",6220.91628127288
"97528",6114.27104004259
"97529",6010.71132180631
"97530",5849.78729706692
"97531",5649.75234445179
"97532",5604.77217407999
"97533",5445.84403857494
"97534",5177.22556455093
"97535",4957.89052216732
"97536",5400.70057271866
"97537",5351.63872744014
"97538",4817.12628684696
"97539",4658.28382496443
"97540",4635.00404291867
"97541",4509.76530304775
"97542",4223.4273204555
"97543",4170.40652163941
"97544",4236.96950544249
"97545",4198.81720345101
"97546",4158.35540775033
"97547",4124.05067781749
"97548",4112.51885703543
"97549",4420.25932010325
